2.49997
2.50912
2.51827
2.52742
2.53657
2.54571
2.55486
2.56401
2.57316
2.58231
2.59146
2.60061
2.60976
2.61891
2.62805
2.6372
2.64635
2.6555
2.66465
2.6738
2.68295
2.6921
2.70125
2.71039
2.71954
2.72869
2.73784
2.74699
2.75614
2.76529
2.77444
2.78359
2.79274
2.80188
2.81103
2.82018
2.82933
2.83848
2.84763
2.85678
2.86593
2.87508
2.88422
2.89337
2.90252
2.91167
2.92082
2.92997
2.93912
2.94827
2.95742
2.96657
2.97571
2.98486
2.99401
3.00316
3.01231
3.02146
3.03061
3.03976
3.04891
3.05805
3.0672
3.07635
3.0855
3.09465
3.1038
3.11295
3.1221
3.13125
3.1404
3.14954
3.15869
3.16784
3.17699
3.18614
3.19529
3.20444
3.21359
3.22274
3.23188
3.24103
3.25018
3.25933
3.26848
3.27763
3.28678
3.29593
3.30508
3.31422
3.32337
3.33252
3.34167
3.35082
3.35997
3.36912
3.37827
3.38742
3.39657
3.40571
3.41486
3.42401
3.43316
3.44231
3.45146
3.46061
3.46976
3.47891
3.48805
3.4972
3.50635
3.5155
3.52465
3.5338
3.54295
3.5521
3.56125
3.5704
3.57954
3.58869
3.59784
3.60699
3.61614
3.62529
3.63444
3.64359
3.65274
3.66188
3.67103
3.68018
3.68933
3.69848
3.70763
3.71678
3.72593
3.73508
3.74423
3.75337
3.76252
3.77167
3.78082
3.78997
3.79912
3.80827
3.81742
3.82657
3.83571
3.84486
3.85401
3.86316
3.87231
3.88146
3.89061
3.89976
3.90891
3.91805
3.9272
3.93635
3.9455
3.95465
3.9638
3.97295
3.9821
3.99125
4.0004
4.00954
4.01869
4.02784
4.03699
4.04614
4.05529
4.06444
4.07359
4.08274
4.09188
4.10103
4.11018
4.11933
4.12848
4.13763
4.14678
4.15593
4.16508
4.17423
4.18337
4.19252
4.20167
4.21082
4.21997
4.22912
4.23827
4.24742
4.25657
4.26571
4.27486
4.28401
4.29316
4.30231
4.31146
4.32061
4.32976
4.33891
4.34806
4.3572
4.36635
4.3755
4.38465
4.3938
4.40295
4.4121
4.42125
4.4304
4.43954
4.44869
4.45784
4.46699
4.47614
4.48529
4.49444
