X,Y,Z
-4.105023973,1.871121547,-2.804627553
-4.10503895,1.87111955,-2.807862998
-4.105053928,1.871117554,-2.811098442
-4.105070267,1.871115376,-2.814628018
-4.105085244,1.87111338,-2.817863463
-4.105100222,1.871111383,-2.821098907
-4.105115199,1.871109387,-2.824334352
-4.105131538,1.871107209,-2.827863928
-4.105146516,1.871105212,-2.831099372
-4.105161493,1.871103216,-2.834334817
-4.105176471,1.87110122,-2.837570262
-4.105191448,1.871099223,-2.840805706
-4.105207788,1.871097045,-2.844335282
-4.105222765,1.871095049,-2.847570727
-4.105237743,1.871093052,-2.850806171
-4.10525272,1.871091056,-2.854041616
-4.105269059,1.871088878,-2.857571192
-4.105284037,1.871086882,-2.860806637
-4.105299014,1.871084885,-2.864042081
-4.105313992,1.871082889,-2.867277526
-4.105328969,1.871080892,-2.87051297
-4.105345308,1.871078714,-2.874042546
-4.105360286,1.871076718,-2.877277991
-4.105375263,1.871074722,-2.880513435
-4.105390241,1.871072725,-2.88374888
-4.10540658,1.871070547,-2.887278456
-4.105421557,1.871068551,-2.890513901
-4.105436535,1.871066554,-2.893749345
-4.105451512,1.871064558,-2.89698479
-4.10546649,1.871062562,-2.900220234
-4.105482829,1.871060384,-2.90374981
-4.105497806,1.871058387,-2.906985255
-4.105512784,1.871056391,-2.910220699
-4.105527761,1.871054394,-2.913456144
-4.1055441,1.871052216,-2.91698572
-4.105559078,1.87105022,-2.920221165
-4.105574055,1.871048224,-2.923456609
-4.105589033,1.871046227,-2.926692054
-4.10560401,1.871044231,-2.929927498
-4.105620349,1.871042053,-2.933457074
-4.105635327,1.871040056,-2.936692519
-4.105650304,1.87103806,-2.939927963
-4.105665282,1.871036064,-2.943163408
-4.105681621,1.871033886,-2.946692984
-4.105696598,1.871031889,-2.949928429
-4.105711576,1.871029893,-2.953163873
-4.105726553,1.871027896,-2.956399318
-4.105741531,1.8710259,-2.959634762
-4.10575787,1.871023722,-2.963164338
-4.105772847,1.871021726,-2.966399783
-4.105787825,1.871019729,-2.969635228
-4.105802802,1.871017733,-2.972870672
-4.10581778,1.871015736,-2.976106117
-4.105834119,1.871013558,-2.979635693
-4.105849096,1.871011562,-2.982871137
-4.105864074,1.871009566,-2.986106582
-4.105879051,1.871007569,-2.989342026
-4.10589539,1.871005391,-2.992871602
-4.105910368,1.871003395,-2.996107047
-4.105925345,1.871001398,-2.999342492
-4.105940323,1.870999402,-3.002577936
-4.1059553,1.870997406,-3.005813381
-4.10597164,1.870995228,-3.009342957
-4.105986617,1.870993231,-3.012578401
-4.106001595,1.870991235,-3.015813846
-4.106016572,1.870989238,-3.01904929
-4.106032911,1.870987061,-3.022578866
-4.106047889,1.870985064,-3.025814311
-4.106062866,1.870983068,-3.029049756
-4.106077844,1.870981071,-3.0322852
-4.106092821,1.870979075,-3.035520645
-4.10610916,1.870976897,-3.039050221
-4.106124138,1.8709749,-3.042285665
-4.106139115,1.870972904,-3.04552111
-4.106154093,1.870970908,-3.048756554
-4.106170432,1.87096873,-3.05228613
-4.106185409,1.870966733,-3.055521575
-4.106200387,1.870964737,-3.05875702
-4.106215364,1.87096274,-3.061992464
-4.106230342,1.870960744,-3.065227909
-4.106246681,1.870958566,-3.068757485
-4.106261658,1.87095657,-3.071992929
-4.106276636,1.870954573,-3.075228374
-4.106291613,1.870952577,-3.078463819
-4.106307952,1.870950399,-3.081993394
-4.10632293,1.870948403,-3.085228839
-4.106337907,1.870946406,-3.088464284
-4.106352885,1.87094441,-3.091699728
-4.106367862,1.870942413,-3.094935173
-4.106384201,1.870940235,-3.098464749
-4.106399179,1.870938239,-3.101700193
-4.106414156,1.870936242,-3.104935638
-4.106429134,1.870934246,-3.108171083
-4.106445473,1.870932068,-3.111700658
-4.10646045,1.870930072,-3.114936103
-4.106475428,1.870928075,-3.118171548
-4.106490405,1.870926079,-3.121406992
-4.106505383,1.870924082,-3.124642437
-4.106521722,1.870921905,-3.128172013
-4.106536699,1.870919908,-3.131407457
-4.106551677,1.870917912,-3.134642902
-4.106566654,1.870915915,-3.137878347
-4.106582993,1.870913737,-3.141407922
-4.106597971,1.870911741,-3.144643367
-4.106612948,1.870909744,-3.147878812
-4.106627926,1.870907748,-3.151114256
-4.106642903,1.870905752,-3.154349701
-4.106659242,1.870903574,-3.157879277
-4.10667422,1.870901577,-3.161114721
-4.106689197,1.870899581,-3.164350166
-4.106704175,1.870897584,-3.167585611
-4.106719152,1.870895588,-3.170821055
-4.106735492,1.87089341,-3.174350631
-4.106750469,1.870891414,-3.177586076
-4.106765446,1.870889417,-3.18082152
-4.106780424,1.870887421,-3.184056965
-4.106796763,1.870885243,-3.187586541
-4.106811741,1.870883247,-3.190821985
-4.106826718,1.87088125,-3.19405743
-4.106841696,1.870879254,-3.197292875
-4.106856673,1.870877257,-3.200528319
-4.106873012,1.870875079,-3.204057895
-4.10688799,1.870873083,-3.20729334
-4.106902967,1.870871086,-3.210528784
-4.106917945,1.87086909,-3.213764229
-4.106934284,1.870866912,-3.217293805
-4.106949261,1.870864916,-3.220529249
-4.106964239,1.870862919,-3.223764694
-4.106979216,1.870860923,-3.227000139
-4.106994194,1.870858926,-3.230235583
-4.107010533,1.870856749,-3.233765159
-4.10702551,1.870854752,-3.237000604
-4.107040488,1.870852756,-3.240236048
-4.107055465,1.870850759,-3.243471493
-4.107071804,1.870848581,-3.247001069
-4.107086782,1.870846585,-3.250236513
-4.107101759,1.870844589,-3.253471958
-4.107116737,1.870842592,-3.256707403
-4.107131714,1.870840596,-3.259942847
-4.107148053,1.870838418,-3.263472423
-4.107163031,1.870836421,-3.266707868
-4.107178008,1.870834425,-3.269943312
-4.107192986,1.870832428,-3.273178757
-4.107209325,1.870830251,-3.276708333
-4.107224302,1.870828254,-3.279943777
-4.10723928,1.870826258,-3.283179222
-4.107254257,1.870824261,-3.286414667
-4.107269235,1.870822265,-3.289650111
-4.107285574,1.870820087,-3.293179687
-4.107300551,1.870818091,-3.296415132
-4.107315529,1.870816094,-3.299650576
-4.107330506,1.870814098,-3.302886021
-4.107346845,1.87081192,-3.306415597
-4.107361823,1.870809923,-3.309651042
-4.1073768,1.870807927,-3.312886486
-4.107391778,1.87080593,-3.316121931
-4.107406755,1.870803934,-3.319357375
-4.107423094,1.870801756,-3.322886951
-4.107438072,1.87079976,-3.326122396
-4.107453049,1.870797763,-3.32935784
-4.107468027,1.870795767,-3.332593285
-4.107484366,1.870793589,-3.336122861
-4.107499344,1.870791593,-3.339358306
-4.107514321,1.870789596,-3.34259375
-4.107529298,1.8707876,-3.345829195
-4.107544276,1.870785603,-3.349064639
-4.107560615,1.870783425,-3.352594215
-4.107575593,1.870781429,-3.35582966
-4.10759057,1.870779433,-3.359065104
-4.107605548,1.870777436,-3.362300549
-4.107621887,1.870775258,-3.365830125
-4.107636864,1.870773262,-3.36906557
-4.107651842,1.870771265,-3.372301014
-4.107666819,1.870769269,-3.375536459
-4.107681797,1.870767272,-3.378771903
-4.107698136,1.870765095,-3.382301479
-4.107713113,1.870763098,-3.385536924
-4.107728091,1.870761102,-3.388772368
-4.107743068,1.870759105,-3.392007813
-4.107758046,1.870757109,-3.395243258
-4.107774385,1.870754931,-3.398772834
-4.107789362,1.870752935,-3.402008278
-4.10780434,1.870750938,-3.405243723
-4.107819317,1.870748942,-3.408479167
-4.107835656,1.870746764,-3.412008743
-4.107850634,1.870744767,-3.415244188
-4.107865611,1.870742771,-3.418479633
-4.107880589,1.870740775,-3.421715077
-4.107895566,1.870738778,-3.424950522
-4.107911905,1.8707366,-3.428480098
-4.107926883,1.870734604,-3.431715542
-4.10794186,1.870732607,-3.434950987
-4.107956838,1.870730611,-3.438186431
-4.107973177,1.870728433,-3.441716007
-4.107988154,1.870726437,-3.444951452
-4.108003132,1.87072444,-3.448186897
-4.108018109,1.870722444,-3.451422341
-4.108033087,1.870720447,-3.454657786
-4.108049426,1.870718269,-3.458187362
-4.108064403,1.870716273,-3.461422806
-4.108079381,1.870714277,-3.464658251
-4.108094358,1.87071228,-3.467893695
-4.108110697,1.870710102,-3.471423271
-4.108125675,1.870708106,-3.474658716
-4.108140652,1.870706109,-3.477894161
-4.10815563,1.870704113,-3.481129605
-4.108170607,1.870702117,-3.48436505
-4.108186946,1.870699939,-3.487894626
-4.108201924,1.870697942,-3.49113007
-4.108216901,1.870695946,-3.494365515
-4.108231879,1.870693949,-3.497600959
-4.108248218,1.870691771,-3.501130535
-4.108263195,1.870689775,-3.50436598
-4.108278173,1.870687779,-3.507601425
-4.10829315,1.870685782,-3.510836869
-4.108308128,1.870683786,-3.514072314
-4.108324467,1.870681608,-3.51760189
-4.108339445,1.870679611,-3.520837334
-4.108354422,1.870677615,-3.524072779
-4.1083694,1.870675619,-3.527308224
-4.108385739,1.870673441,-3.530837799
-4.108400716,1.870671444,-3.534073244
-4.108415694,1.870669448,-3.537308689
-4.108430671,1.870667451,-3.540544133
-4.108445649,1.870665455,-3.543779578
-4.108461988,1.870663277,-3.547309154
-4.108476965,1.870661281,-3.550544598
-4.108491943,1.870659284,-3.553780043
-4.10850692,1.870657288,-3.557015488
-4.108523259,1.87065511,-3.560545063
-4.108538237,1.870653113,-3.563780508
-4.108553214,1.870651117,-3.567015953
-4.108568192,1.870649121,-3.570251397
-4.108583169,1.870647124,-3.573486842
-4.108599508,1.870644946,-3.577016418
-4.108614486,1.87064295,-3.580251862
-4.108629463,1.870640953,-3.583487307
-4.108644441,1.870638957,-3.586722752
-4.108659418,1.870636961,-3.589958196
-4.108675757,1.870634783,-3.593487772
-4.108690735,1.870632786,-3.596723217
-4.108705712,1.87063079,-3.599958661
-4.10872069,1.870628793,-3.603194106
-4.108737029,1.870626615,-3.606723682
-4.108752006,1.870624619,-3.609959126
-4.108766984,1.870622623,-3.613194571
-4.108781961,1.870620626,-3.616430016
-4.108796939,1.87061863,-3.61966546
-4.108813278,1.870616452,-3.623195036
-4.108828255,1.870614455,-3.626430481
-4.108843233,1.870612459,-3.629665925
-4.10885821,1.870610463,-3.63290137
-4.108874549,1.870608285,-3.636430946
-4.108889527,1.870606288,-3.63966639
-4.108904504,1.870604292,-3.642901835
-4.108919482,1.870602295,-3.64613728
-4.108934459,1.870600299,-3.649372724
-4.108950798,1.870598121,-3.6529023
-4.108965776,1.870596125,-3.656137745
-4.108980753,1.870594128,-3.659373189
-4.108995731,1.870592132,-3.662608634
-4.10901207,1.870589954,-3.66613821
-4.109027047,1.870587957,-3.669373654
-4.109042025,1.870585961,-3.672609099
-4.109057002,1.870583965,-3.675844544
-4.10907198,1.870581968,-3.679079988
-4.109088319,1.87057979,-3.682609564
-4.109103297,1.870577794,-3.685845009
-4.109118274,1.870575797,-3.689080453
-4.109133252,1.870573801,-3.692315898
-4.109149591,1.870571623,-3.695845474
-4.109164568,1.870569627,-3.699080918
-4.109179546,1.87056763,-3.702316363
-4.109194523,1.870565634,-3.705551808
-4.109209501,1.870563637,-3.708787252
-4.10922584,1.870561459,-3.712316828
-4.109240817,1.870559463,-3.715552273
-4.109255795,1.870557467,-3.718787717
-4.109270772,1.87055547,-3.722023162
-4.109287111,1.870553292,-3.725552738
-4.109302089,1.870551296,-3.728788182
-4.109317066,1.870549299,-3.732023627
-4.109332044,1.870547303,-3.735259072
-4.109347021,1.870545307,-3.738494516
-4.10936336,1.870543129,-3.742024092
-4.109378338,1.870541132,-3.745259537
-4.109393315,1.870539136,-3.748494981
-4.109408293,1.870537139,-3.751730426
-4.109424632,1.870534961,-3.755260002
-4.109439609,1.870532965,-3.758495447
-4.109454587,1.870530969,-3.761730891
-4.109469564,1.870528972,-3.764966336
-4.109484542,1.870526976,-3.76820178
-4.109500881,1.870524798,-3.771731356
-4.109515858,1.870522801,-3.774966801
-4.109530836,1.870520805,-3.778202245
-4.109545813,1.870518809,-3.78143769
-4.109562152,1.870516631,-3.784967266
-4.10957713,1.870514634,-3.788202711
-4.109592107,1.870512638,-3.791438155
-4.109607085,1.870510641,-3.7946736
-4.109622062,1.870508645,-3.797909044
-4.109638401,1.870506467,-3.80143862
-4.109653379,1.870504471,-3.804674065
-4.109668356,1.870502474,-3.807909509
-4.109683334,1.870500478,-3.811144954
-4.109698311,1.870498481,-3.814380399
-4.10971465,1.870496303,-3.817909975
-4.109729628,1.870494307,-3.821145419
-4.109744605,1.870492311,-3.824380864
-4.109759583,1.870490314,-3.827616308
-4.109775922,1.870488136,-3.831145884
-4.109790899,1.87048614,-3.834381329
-4.109805877,1.870484143,-3.837616773
-4.109820854,1.870482147,-3.840852218
-4.109835832,1.870480151,-3.844087663
-4.109852171,1.870477973,-3.847617239
-4.109867149,1.870475976,-3.850852683
-4.109882126,1.87047398,-3.854088128
-4.109897103,1.870471983,-3.857323572
-4.109913443,1.870469805,-3.860853148
-4.10992842,1.870467809,-3.864088593
-4.109943398,1.870465813,-3.867324038
-4.109958375,1.870463816,-3.870559482
-4.109973353,1.87046182,-3.873794927
-4.109989692,1.870459642,-3.877324503
-4.110004669,1.870457645,-3.880559947
-4.110019647,1.870455649,-3.883795392
