X,Y,Z
-3.766414084,1.864936852,-1.154932328
-3.766333641,1.864932242,-1.157686274
-3.766263253,1.864928209,-1.160095976
-3.76618281,1.864923599,-1.162849922
-3.766102367,1.86491899,-1.165603867
-3.766021923,1.86491438,-1.168357813
-3.765951536,1.864910347,-1.170767515
-3.765871092,1.864905737,-1.173521461
-3.765790649,1.864901128,-1.176275406
-3.765710206,1.864896518,-1.179029352
-3.765629763,1.864891908,-1.181783298
-3.765559375,1.864887875,-1.184193
-3.765478932,1.864883265,-1.186946946
-3.765398489,1.864878656,-1.189700891
-3.765318045,1.864874046,-1.192454837
-3.765247658,1.864870013,-1.194864539
-3.765167214,1.864865403,-1.197618485
-3.765086771,1.864860794,-1.20037243
-3.765006328,1.864856184,-1.203126376
-3.76493594,1.864852151,-1.205536078
-3.764855497,1.864847541,-1.208290024
-3.764775054,1.864842931,-1.21104397
-3.764694611,1.864838322,-1.213797915
-3.764614167,1.864833712,-1.216551861
-3.76454378,1.864829679,-1.218961563
-3.764463336,1.864825069,-1.221715509
-3.764382893,1.86482046,-1.224469454
-3.76430245,1.86481585,-1.2272234
-3.764232062,1.864811817,-1.229633102
-3.764151619,1.864807207,-1.232387048
-3.764071176,1.864802597,-1.235140994
-3.763990733,1.864797988,-1.237894939
-3.763920345,1.864793954,-1.240304642
-3.763839902,1.864789345,-1.243058587
-3.763759458,1.864784735,-1.245812533
-3.763679015,1.864780126,-1.248566478
-3.763598572,1.864775516,-1.251320424
-3.763528184,1.864771483,-1.253730126
-3.763447741,1.864766873,-1.256484072
-3.763367298,1.864762263,-1.259238018
-3.763286855,1.864757654,-1.261991963
-3.763216467,1.86475362,-1.264401666
-3.763136024,1.864749011,-1.267155611
-3.76305558,1.864744401,-1.269909557
-3.762975137,1.864739792,-1.272663502
-3.762904749,1.864735758,-1.275073205
-3.762824306,1.864731149,-1.27782715
-3.762743863,1.864726539,-1.280581096
-3.76266342,1.864721929,-1.283335042
-3.762582977,1.86471732,-1.286088987
-3.762512589,1.864713286,-1.28849869
-3.762432146,1.864708677,-1.291252635
-3.762351702,1.864704067,-1.294006581
-3.762271259,1.864699458,-1.296760526
-3.762200871,1.864695424,-1.299170229
-3.762120428,1.864690815,-1.301924174
-3.762039985,1.864686205,-1.30467812
-3.761959542,1.864681595,-1.307432066
-3.761889154,1.864677562,-1.309841768
-3.761808711,1.864672952,-1.312595714
-3.761728268,1.864668343,-1.315349659
-3.761647824,1.864663733,-1.318103605
-3.761567381,1.864659124,-1.32085755
-3.761496993,1.86465509,-1.323267253
-3.76141655,1.864650481,-1.326021198
-3.761336107,1.864645871,-1.328775144
-3.761255664,1.864641261,-1.33152909
-3.761185276,1.864637228,-1.333938792
-3.761104833,1.864632618,-1.336692738
-3.76102439,1.864628009,-1.339446683
-3.760943946,1.864623399,-1.342200629
-3.760873559,1.864619366,-1.344610331
-3.760793115,1.864614756,-1.347364277
-3.760712672,1.864610147,-1.350118222
-3.760632229,1.864605537,-1.352872168
-3.760551786,1.864600927,-1.355626114
-3.760481398,1.864596894,-1.358035816
-3.760400955,1.864592284,-1.360789762
-3.760320512,1.864587675,-1.363543707
-3.760240068,1.864583065,-1.366297653
-3.760169681,1.864579032,-1.368707355
-3.760089237,1.864574422,-1.371461301
-3.760008794,1.864569813,-1.374215246
-3.759928351,1.864565203,-1.376969192
-3.759857963,1.86456117,-1.379378894
-3.75977752,1.86455656,-1.38213284
-3.759697077,1.86455195,-1.384886786
-3.759616634,1.864547341,-1.387640731
-3.75953619,1.864542731,-1.390394677
-3.759465803,1.864538698,-1.392804379
-3.759385359,1.864534088,-1.395558325
-3.759304916,1.864529479,-1.39831227
-3.759224473,1.864524869,-1.401066216
-3.759154085,1.864520836,-1.403475918
-3.759073642,1.864516226,-1.406229864
-3.758993199,1.864511616,-1.40898381
-3.758912756,1.864507007,-1.411737755
-3.758842368,1.864502973,-1.414147458
-3.758761925,1.864498364,-1.416901403
-3.758681481,1.864493754,-1.419655349
-3.758601038,1.864489145,-1.422409294
-3.758520595,1.864484535,-1.42516324
-3.758450207,1.864480502,-1.427572942
-3.758369764,1.864475892,-1.430326888
-3.758289321,1.864471282,-1.433080834
-3.758208878,1.864466673,-1.435834779
-3.75813849,1.864462639,-1.438244482
-3.758058047,1.86445803,-1.440998427
-3.757977603,1.86445342,-1.443752373
-3.75789716,1.864448811,-1.446506318
-3.757826772,1.864444777,-1.448916021
-3.757746329,1.864440168,-1.451669966
-3.757665886,1.864435558,-1.454423912
-3.757585443,1.864430948,-1.457177858
-3.757505,1.864426339,-1.459931803
-3.757434612,1.864422305,-1.462341506
-3.757354169,1.864417696,-1.465095451
-3.757273725,1.864413086,-1.467849397
-3.757193282,1.864408477,-1.470603342
-3.757122894,1.864404443,-1.473013045
-3.757042451,1.864399834,-1.47576699
-3.756962008,1.864395224,-1.478520936
-3.756881565,1.864390614,-1.481274882
-3.756811177,1.864386581,-1.483684584
-3.756730734,1.864381971,-1.48643853
-3.756650291,1.864377362,-1.489192475
-3.756569847,1.864372752,-1.491946421
-3.756489404,1.864368143,-1.494700366
-3.756419016,1.864364109,-1.497110069
-3.756338573,1.8643595,-1.499864014
-3.75625813,1.86435489,-1.50261796
-3.756177687,1.86435028,-1.505371906
-3.756107299,1.864346247,-1.507781608
-3.756026856,1.864341637,-1.510535554
-3.755946413,1.864337028,-1.513289499
-3.755865969,1.864332418,-1.516043445
-3.755795582,1.864328385,-1.518453147
-3.755715138,1.864323775,-1.521207093
-3.755634695,1.864319166,-1.523961038
-3.755554252,1.864314556,-1.526714984
-3.755473809,1.864309946,-1.52946893
-3.755403421,1.864305913,-1.531878632
-3.755322978,1.864301303,-1.534632578
-3.755242535,1.864296694,-1.537386523
-3.755162091,1.864292084,-1.540140469
-3.755091704,1.864288051,-1.542550171
-3.75501126,1.864283441,-1.545304117
-3.754930817,1.864278832,-1.548058062
-3.754850374,1.864274222,-1.550812008
-3.754779986,1.864270189,-1.55322171
-3.754699543,1.864265579,-1.555975656
-3.7546191,1.864260969,-1.558729602
-3.754538657,1.86425636,-1.561483547
-3.754458213,1.86425175,-1.564237493
-3.754387826,1.864247717,-1.566647195
-3.754307382,1.864243107,-1.569401141
-3.754226939,1.864238498,-1.572155086
-3.754146496,1.864233888,-1.574909032
-3.754076108,1.864229855,-1.577318734
-3.753995665,1.864225245,-1.58007268
-3.753915222,1.864220635,-1.582826626
-3.753834779,1.864216026,-1.585580571
-3.753764391,1.864211992,-1.587990274
-3.753683948,1.864207383,-1.590744219
-3.753603504,1.864202773,-1.593498165
-3.753523061,1.864198164,-1.59625211
-3.753442618,1.864193554,-1.599006056
-3.75337223,1.864189521,-1.601415758
-3.753291787,1.864184911,-1.604169704
-3.753211344,1.864180301,-1.60692365
-3.753130901,1.864175692,-1.609677595
-3.753060513,1.864171658,-1.612087298
-3.75298007,1.864167049,-1.614841243
-3.752899626,1.864162439,-1.617595189
-3.752819183,1.86415783,-1.620349134
-3.752748795,1.864153796,-1.622758837
-3.752668352,1.864149187,-1.625512782
-3.752587909,1.864144577,-1.628266728
-3.752507466,1.864139967,-1.631020674
-3.752427023,1.864135358,-1.633774619
-3.752356635,1.864131324,-1.636184322
-3.752276192,1.864126715,-1.638938267
-3.752195748,1.864122105,-1.641692213
-3.752115305,1.864117496,-1.644446158
-3.752044917,1.864113462,-1.646855861
-3.751964474,1.864108853,-1.649609806
-3.751884031,1.864104243,-1.652363752
-3.751803588,1.864099633,-1.655117698
-3.7517332,1.8640956,-1.6575274
-3.751652757,1.86409099,-1.660281346
-3.751572314,1.864086381,-1.663035291
-3.75149187,1.864081771,-1.665789237
-3.751411427,1.864077162,-1.668543182
-3.751341039,1.864073128,-1.670952885
-3.751260596,1.864068519,-1.67370683
-3.751180153,1.864063909,-1.676460776
-3.75109971,1.864059299,-1.679214722
-3.751029322,1.864055266,-1.681624424
-3.750948879,1.864050656,-1.68437837
-3.750868436,1.864046047,-1.687132315
-3.750787992,1.864041437,-1.689886261
-3.750717605,1.864037404,-1.692295963
-3.750637161,1.864032794,-1.695049909
-3.750556718,1.864028185,-1.697803854
-3.750476275,1.864023575,-1.7005578
-3.750395832,1.864018965,-1.703311746
-3.750325444,1.864014932,-1.705721448
-3.750245001,1.864010322,-1.708475394
-3.750164558,1.864005713,-1.711229339
-3.750084114,1.864001103,-1.713983285
-3.750013727,1.86399707,-1.716392987
-3.749933283,1.86399246,-1.719146933
-3.74985284,1.863987851,-1.721900878
-3.749772397,1.863983241,-1.724654824
-3.749702009,1.863979208,-1.727064526
-3.749621566,1.863974598,-1.729818472
-3.749541123,1.863969988,-1.732572418
-3.74946068,1.863965379,-1.735326363
-3.749380236,1.863960769,-1.738080309
-3.749309849,1.863956736,-1.740490011
-3.749229405,1.863952126,-1.743243957
-3.749148962,1.863947517,-1.745997902
-3.749068519,1.863942907,-1.748751848
-3.748998131,1.863938874,-1.75116155
-3.748917688,1.863934264,-1.753915496
-3.748837245,1.863929654,-1.756669442
-3.748756802,1.863925045,-1.759423387
-3.748686414,1.863921011,-1.76183309
-3.748605971,1.863916402,-1.764587035
-3.748525527,1.863911792,-1.767340981
-3.748445084,1.863907183,-1.770094926
-3.748364641,1.863902573,-1.772848872
-3.748294253,1.86389854,-1.775258574
-3.74821381,1.86389393,-1.77801252
-3.748133367,1.86388932,-1.780766466
-3.748052924,1.863884711,-1.783520411
-3.747982536,1.863880677,-1.785930114
-3.747902093,1.863876068,-1.788684059
-3.747821649,1.863871458,-1.791438005
-3.747741206,1.863866849,-1.79419195
-3.747670818,1.863862815,-1.796601653
-3.747590375,1.863858206,-1.799355598
-3.747509932,1.863853596,-1.802109544
-3.747429489,1.863848986,-1.80486349
-3.747349046,1.863844377,-1.807617435
-3.747278658,1.863840343,-1.810027138
-3.747198215,1.863835734,-1.812781083
-3.747117771,1.863831124,-1.815535029
-3.747037328,1.863826515,-1.818288974
-3.74696694,1.863822481,-1.820698677
-3.746886497,1.863817872,-1.823452622
-3.746806054,1.863813262,-1.826206568
-3.746725611,1.863808652,-1.828960514
-3.746655223,1.863804619,-1.831370216
-3.74657478,1.863800009,-1.834124162
-3.746494337,1.8637954,-1.836878107
-3.746413893,1.86379079,-1.839632053
-3.74633345,1.863786181,-1.842385998
-3.746263062,1.863782147,-1.844795701
-3.746182619,1.863777538,-1.847549646
-3.746102176,1.863772928,-1.850303592
-3.746021733,1.863768318,-1.853057538
-3.745951345,1.863764285,-1.85546724
-3.745870902,1.863759675,-1.858221186
-3.745790459,1.863755066,-1.860975131
-3.745710015,1.863750456,-1.863729077
-3.745639628,1.863746423,-1.866138779
-3.745559184,1.863741813,-1.868892725
-3.745478741,1.863737204,-1.87164667
-3.745398298,1.863732594,-1.874400616
-3.745317855,1.863727984,-1.877154562
-3.745247467,1.863723951,-1.879564264
-3.745167024,1.863719341,-1.88231821
-3.745086581,1.863714732,-1.885072155
-3.745006137,1.863710122,-1.887826101
-3.74493575,1.863706089,-1.890235803
-3.744855306,1.863701479,-1.892989749
-3.744774863,1.86369687,-1.895743694
-3.74469442,1.86369226,-1.89849764
-3.744624032,1.863688227,-1.900907342
-3.744543589,1.863683617,-1.903661288
-3.744463146,1.863679007,-1.906415234
-3.744382703,1.863674398,-1.909169179
-3.744302259,1.863669788,-1.911923125
-3.744231872,1.863665755,-1.914332827
-3.744151428,1.863661145,-1.917086773
-3.744070985,1.863656536,-1.919840718
-3.743990542,1.863651926,-1.922594664
-3.743920154,1.863647893,-1.925004366
-3.743839711,1.863643283,-1.927758312
-3.743759268,1.863638673,-1.930512258
-3.743678825,1.863634064,-1.933266203
-3.743608437,1.86363003,-1.935675906
-3.743527994,1.863625421,-1.938429851
-3.74344755,1.863620811,-1.941183797
-3.743367107,1.863616202,-1.943937742
-3.743286664,1.863611592,-1.946691688
-3.743216276,1.863607559,-1.94910139
-3.743135833,1.863602949,-1.951855336
-3.74305539,1.863598339,-1.954609282
-3.742974947,1.86359373,-1.957363227
-3.742904559,1.863589696,-1.95977293
-3.742824116,1.863585087,-1.962526875
-3.742743672,1.863580477,-1.965280821
-3.742663229,1.863575868,-1.968034766
-3.742592841,1.863571834,-1.970444469
-3.742512398,1.863567225,-1.973198414
-3.742431955,1.863562615,-1.97595236
-3.742351512,1.863558005,-1.978706306
-3.742271069,1.863553396,-1.981460251
-3.742200681,1.863549362,-1.983869954
-3.742120238,1.863544753,-1.986623899
-3.742039794,1.863540143,-1.989377845
-3.741959351,1.863535534,-1.99213179
-3.741888963,1.8635315,-1.994541493
-3.74180852,1.863526891,-1.997295438
-3.741728077,1.863522281,-2.000049384
-3.741647634,1.863517671,-2.00280333
-3.741577246,1.863513638,-2.005213032
-3.741496803,1.863509028,-2.007966978
-3.74141636,1.863504419,-2.010720923
-3.741335916,1.863499809,-2.013474869
-3.741255473,1.8634952,-2.016228814
-3.741185085,1.863491166,-2.018638517
-3.741104642,1.863486557,-2.021392462
-3.741024199,1.863481947,-2.024146408
-3.740943756,1.863477337,-2.026900354
-3.740873368,1.863473304,-2.029310056
-3.740792925,1.863468694,-2.032064002
-3.740712482,1.863464085,-2.034817947
-3.740632038,1.863459475,-2.037571893
-3.740561651,1.863455442,-2.039981595
-3.740481207,1.863450832,-2.042735541
-3.740400764,1.863446223,-2.045489486
-3.740320321,1.863441613,-2.048243432
-3.740239878,1.863437003,-2.050997378
-3.74016949,1.86343297,-2.05340708
-3.740089047,1.86342836,-2.056161026
-3.740008604,1.863423751,-2.058914971
-3.73992816,1.863419141,-2.061668917
-3.739857773,1.863415108,-2.064078619
-3.739777329,1.863410498,-2.066832565
-3.739696886,1.863405889,-2.06958651
-3.739616443,1.863401279,-2.072340456
-3.739546055,1.863397246,-2.074750158
-3.739465612,1.863392636,-2.077504104
-3.739385169,1.863388026,-2.08025805
-3.739304726,1.863383417,-2.083011995
-3.739224282,1.863378807,-2.085765941
-3.739153895,1.863374774,-2.088175643
-3.739073451,1.863370164,-2.090929589
-3.738993008,1.863365555,-2.093683534
-3.738912565,1.863360945,-2.09643748
-3.738842177,1.863356912,-2.098847182
-3.738761734,1.863352302,-2.101601128
-3.738681291,1.863347692,-2.104355074
-3.738600848,1.863343083,-2.107109019
-3.73853046,1.863339049,-2.109518722
-3.738450017,1.86333444,-2.112272667
-3.738369573,1.86332983,-2.115026613
-3.73828913,1.863325221,-2.117780558
-3.738208687,1.863320611,-2.120534504
-3.738138299,1.863316578,-2.122944206
-3.738057856,1.863311968,-2.125698152
-3.737977413,1.863307358,-2.128452098
-3.73789697,1.863302749,-2.131206043
-3.737826582,1.863298715,-2.133615746
-3.737746139,1.863294106,-2.136369691
-3.737665695,1.863289496,-2.139123637
-3.737585252,1.863284887,-2.141877582
-3.737514864,1.863280853,-2.144287285
-3.737434421,1.863276244,-2.14704123
-3.737353978,1.863271634,-2.149795176
-3.737273535,1.863267024,-2.152549122
-3.737193092,1.863262415,-2.155303067
-3.737122704,1.863258381,-2.15771277
-3.737042261,1.863253772,-2.160466715
-3.736961817,1.863249162,-2.163220661
-3.736881374,1.863244553,-2.165974606
-3.736810986,1.863240519,-2.168384309
-3.736730543,1.86323591,-2.171138254
-3.7366501,1.8632313,-2.1738922
-3.736569657,1.86322669,-2.176646146
-3.736499269,1.863222657,-2.179055848
-3.736418826,1.863218047,-2.181809794
-3.736338383,1.863213438,-2.184563739
-3.736257939,1.863208828,-2.187317685
-3.736177496,1.863204219,-2.19007163
-3.736107108,1.863200185,-2.192481333
-3.736026665,1.863195576,-2.195235278
-3.735946222,1.863190966,-2.197989224
-3.735865779,1.863186356,-2.20074317
-3.735795391,1.863182323,-2.203152872
-3.735714948,1.863177713,-2.205906818
-3.735634505,1.863173104,-2.208660763
-3.735554061,1.863168494,-2.211414709
-3.735483674,1.863164461,-2.213824411
-3.73540323,1.863159851,-2.216578357
-3.735322787,1.863155242,-2.219332302
-3.735242344,1.863150632,-2.222086248
-3.735161901,1.863146022,-2.224840194
-3.735091513,1.863141989,-2.227249896
-3.73501107,1.863137379,-2.230003842
-3.734930627,1.86313277,-2.232757787
-3.734850183,1.86312816,-2.235511733
-3.734779796,1.863124127,-2.237921435
-3.734699352,1.863119517,-2.240675381
-3.734618909,1.863114908,-2.243429326
-3.734538466,1.863110298,-2.246183272
-3.734468078,1.863106265,-2.248592974
-3.734387635,1.863101655,-2.25134692
-3.734307192,1.863097045,-2.254100866
-3.734226749,1.863092436,-2.256854811
-3.734146305,1.863087826,-2.259608757
-3.734075918,1.863083793,-2.262018459
-3.733995474,1.863079183,-2.264772405
-3.733915031,1.863074574,-2.26752635
-3.733834588,1.863069964,-2.270280296
-3.7337642,1.863065931,-2.272689998
-3.733683757,1.863061321,-2.275443944
-3.733603314,1.863056711,-2.27819789
-3.733522871,1.863052102,-2.280951835
-3.733442427,1.863047492,-2.283705781
-3.73337204,1.863043459,-2.286115483
-3.733291596,1.863038849,-2.288869429
-3.733211153,1.86303424,-2.291623374
-3.73313071,1.86302963,-2.29437732
-3.733060322,1.863025597,-2.296787022
-3.732979879,1.863020987,-2.299540968
-3.732899436,1.863016377,-2.302294914
-3.732818993,1.863011768,-2.305048859
-3.732748605,1.863007734,-2.307458562
-3.732668162,1.863003125,-2.310212507
-3.732587718,1.862998515,-2.312966453
-3.732507275,1.862993906,-2.315720398
-3.732426832,1.862989296,-2.318474344
-3.732356444,1.862985263,-2.320884046
-3.732276001,1.862980653,-2.323637992
-3.732195558,1.862976043,-2.326391938
-3.732115115,1.862971434,-2.329145883
-3.732044727,1.8629674,-2.331555586
-3.731964284,1.862962791,-2.334309531
-3.73188384,1.862958181,-2.337063477
-3.731803397,1.862953572,-2.339817422
-3.731733009,1.862949538,-2.342227125
-3.731652566,1.862944929,-2.34498107
-3.731572123,1.862940319,-2.347735016
-3.73149168,1.862935709,-2.350488962
-3.731411237,1.8629311,-2.353242907
-3.731340849,1.862927066,-2.35565261
-3.731260406,1.862922457,-2.358406555
-3.731179962,1.862917847,-2.361160501
-3.731099519,1.862913238,-2.363914446
-3.731029131,1.862909204,-2.366324149
-3.730948688,1.862904595,-2.369078094
-3.730868245,1.862899985,-2.37183204
-3.730787802,1.862895375,-2.374585986
-3.730717414,1.862891342,-2.376995688
-3.730636971,1.862886732,-2.379749634
-3.730556528,1.862882123,-2.382503579
-3.730476084,1.862877513,-2.385257525
-3.730395641,1.862872904,-2.38801147
-3.730325253,1.86286887,-2.390421173
-3.73024481,1.862864261,-2.393175118
-3.730164367,1.862859651,-2.395929064
-3.730083924,1.862855041,-2.39868301
-3.730013536,1.862851008,-2.401092712
-3.729933093,1.862846398,-2.403846658
-3.72985265,1.862841789,-2.406600603
-3.729772206,1.862837179,-2.409354549
-3.729701819,1.862833146,-2.411764251
-3.729621375,1.862828536,-2.414518197
-3.729540932,1.862823927,-2.417272142
-3.729460489,1.862819317,-2.420026088
-3.729380046,1.862814707,-2.422780034
-3.729309658,1.862810674,-2.425189736
-3.729229215,1.862806064,-2.427943682
-3.729148772,1.862801455,-2.430697627
-3.729068328,1.862796845,-2.433451573
-3.728997941,1.862792812,-2.435861275
-3.728917497,1.862788202,-2.438615221
-3.728837054,1.862783593,-2.441369166
-3.728756611,1.862778983,-2.444123112
-3.728686223,1.86277495,-2.446532814
-3.72860578,1.86277034,-2.44928676
-3.728525337,1.86276573,-2.452040706
-3.728444894,1.862761121,-2.454794651
-3.72836445,1.862756511,-2.457548597
-3.728294063,1.862752478,-2.459958299
-3.728213619,1.862747868,-2.462712245
-3.728133176,1.862743259,-2.46546619
-3.728052733,1.862738649,-2.468220136
-3.727982345,1.862734616,-2.470629838
-3.727901902,1.862730006,-2.473383784
-3.727821459,1.862725396,-2.47613773
-3.727741016,1.862720787,-2.478891675
-3.727670628,1.862716753,-2.481301378
-3.727590185,1.862712144,-2.484055323
-3.727509741,1.862707534,-2.486809269
-3.727429298,1.862702925,-2.489563214
-3.727348855,1.862698315,-2.49231716
-3.727278467,1.862694282,-2.494726862
-3.727198024,1.862689672,-2.497480808
-3.727117581,1.862685062,-2.500234754
-3.727037138,1.862680453,-2.502988699
-3.72696675,1.862676419,-2.505398402
-3.726886307,1.86267181,-2.508152347
-3.726805863,1.8626672,-2.510906293
-3.72672542,1.862662591,-2.513660238
-3.726655032,1.862658557,-2.516069941
-3.726574589,1.862653948,-2.518823886
-3.726494146,1.862649338,-2.521577832
-3.726413703,1.862644728,-2.524331778
-3.72633326,1.862640119,-2.527085723
-3.726262872,1.862636085,-2.529495426
-3.726182429,1.862631476,-2.532249371
-3.726101985,1.862626866,-2.535003317
-3.726021542,1.862622257,-2.537757262
-3.725951154,1.862618223,-2.540166965
-3.725870711,1.862613614,-2.54292091
-3.725790268,1.862609004,-2.545674856
-3.725709825,1.862604394,-2.548428802
-3.725639437,1.862600361,-2.550838504
-3.725558994,1.862595751,-2.55359245
-3.725478551,1.862591142,-2.556346395
-3.725398107,1.862586532,-2.559100341
-3.725317664,1.862581923,-2.561854286
-3.725247276,1.862577889,-2.564263989
-3.725166833,1.86257328,-2.567017934
-3.72508639,1.86256867,-2.56977188
-3.725005947,1.86256406,-2.572525826
-3.724935559,1.862560027,-2.574935528
-3.724855116,1.862555417,-2.577689474
-3.724774673,1.862550808,-2.580443419
-3.724694229,1.862546198,-2.583197365
-3.724623842,1.862542165,-2.585607067
-3.724543398,1.862537555,-2.588361013
-3.724462955,1.862532946,-2.591114958
