Format Version,1.22,Take Name,UASSAR4_rail_diagonal,Capture Frame Rate,360,Export Frame Rate,360,Capture Start Time,2018-07-20 09.54.20.680 AM,Total Frames in Take,7404,Total Exported Frames,7404,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,
1392,3.866667,0.034309,0.200299,0.075911,-0.976187,-3.822043,1.86815,0.752472,0,-3.730521,1.863641,0.825917,0.89548,-3.657048,1.858952,0.759822,0.915173,-3.725644,1.864893,0.690289,0.906383,-3.999407,1.876516,0.811851,0.937045,-3.997597,1.876748,0.674478,0.949404,-3.730521,1.863641,0.825917,-3.657048,1.858952,0.759822,-3.725644,1.864893,0.690289,-3.999407,1.876516,0.811851,-3.997597,1.876748,0.674478
1393,3.869444,0.034193,0.200302,0.076024,-0.976182,-3.821996,1.86818,0.752458,0,-3.730477,1.863635,0.825905,0.89548,-3.657003,1.858951,0.759812,0.915173,-3.725595,1.864923,0.690277,0.906383,-3.99936,1.876561,0.811833,0.937045,-3.997546,1.87683,0.67446,0.949404,-3.730477,1.863635,0.825905,-3.657003,1.858951,0.759812,-3.725595,1.864923,0.690277,-3.99936,1.876561,0.811833,-3.997546,1.87683,0.67446
1394,3.872222,0.034237,0.200313,0.075974,-0.976182,-3.821995,1.868183,0.752462,0,-3.730476,1.863653,0.825912,0.912588,-3.657001,1.858968,0.759819,0.920499,-3.725593,1.864927,0.690283,0.893038,-3.99936,1.876555,0.811835,0.950464,-3.997544,1.87681,0.674462,0.946624,-3.730476,1.863653,0.825912,-3.657001,1.858968,0.759819,-3.725593,1.864927,0.690283,-3.99936,1.876555,0.811835,-3.997544,1.87681,0.674462
1395,3.875,0.03438,0.200299,0.076321,-0.976152,-3.821922,1.868285,0.752395,0,-3.730406,1.863697,0.825844,0.924887,-3.656935,1.858949,0.759751,0.94975,-3.725524,1.864949,0.690215,0.929117,-3.99928,1.876797,0.811769,0.968332,-3.997466,1.877031,0.674396,0.95578,-3.730406,1.863697,0.825844,-3.656935,1.858949,0.759751,-3.725524,1.864949,0.690215,-3.99928,1.876797,0.811769,-3.997466,1.877031,0.674396
1396,3.877778,0.034033,0.200284,0.076079,-0.976187,-3.821978,1.868158,0.752439,0,-3.730459,1.863584,0.825885,0.924887,-3.656985,1.85892,0.759789,0.94975,-3.725578,1.864918,0.690257,0.929117,-3.999341,1.876527,0.81182,0.968332,-3.997528,1.876842,0.674447,0.95578,-3.730459,1.863584,0.825885,-3.656985,1.85892,0.759789,-3.725578,1.864918,0.690257,-3.999341,1.876527,0.81182,-3.997528,1.876842,0.674447
1397,3.880556,0.034488,0.200188,0.075468,-0.976238,-3.822037,1.868227,0.752511,0,-3.73049,1.863827,0.825932,0.901105,-3.657033,1.859163,0.759818,0.91784,-3.725654,1.865015,0.690301,0.902171,-3.999389,1.876482,0.811938,0.942098,-3.997621,1.876646,0.674565,0.952737,-3.73049,1.863827,0.825932,-3.657033,1.859163,0.759818,-3.725654,1.865015,0.690301,-3.999389,1.876482,0.811938,-3.997621,1.876646,0.674565
1398,3.883333,0.034439,0.200136,0.076198,-0.976193,-3.821943,1.868182,0.752514,0,-3.730401,1.863624,0.825931,0.901105,-3.656952,1.858882,0.759813,0.91784,-3.725566,1.864857,0.690301,0.902171,-3.999282,1.876665,0.811949,0.942098,-3.997517,1.87688,0.674575,0.952737,-3.730401,1.863624,0.825931,-3.656952,1.858882,0.759813,-3.725566,1.864857,0.690301,-3.999282,1.876665,0.811949,-3.997517,1.87688,0.674575
1399,3.886111,0.034926,0.200507,0.076283,-0.976093,-3.821972,1.868266,0.752406,0,-3.730482,1.863748,0.825892,0.919037,-3.656989,1.858916,0.75983,0.9302,-3.725553,1.864847,0.690264,0.888204,-3.999349,1.87687,0.81171,0.9578,-3.997488,1.87695,0.674337,0.942699,-3.730482,1.863748,0.825892,-3.656989,1.858916,0.75983,-3.725553,1.864847,0.690264,-3.999349,1.87687,0.81171,-3.997488,1.87695,0.674337
1400,3.888889,0.034903,0.200459,0.07645,-0.976091,-3.821969,1.868286,0.752427,0,-3.730475,1.86373,0.825905,0.918962,-3.656989,1.858881,0.759837,0.941217,-3.725556,1.864843,0.690276,0.897639,-3.999339,1.876939,0.811745,0.965528,-3.997488,1.877035,0.674373,0.945688,-3.730475,1.86373,0.825905,-3.656989,1.858881,0.759837,-3.725556,1.864843,0.690276,-3.999339,1.876939,0.811745,-3.997488,1.877035,0.674373
1401,3.891667,0.035165,0.200287,0.075877,-0.976161,-3.822052,1.868255,0.752409,0,-3.730521,1.863844,0.825849,0.918962,-3.657059,1.859023,0.759751,0.941217,-3.725663,1.864866,0.690217,0.897639,-3.999404,1.876771,0.811799,0.965528,-3.997615,1.876771,0.674426,0.945688,-3.730521,1.863844,0.825849,-3.657059,1.859023,0.759751,-3.725663,1.864866,0.690217,-3.999404,1.876771,0.811799,-3.997615,1.876771,0.674426
1402,3.894444,0.034018,0.200336,0.076096,-0.976175,-3.821966,1.86817,0.752445,0,-3.730455,1.863591,0.8259,0.899637,-3.656975,1.858927,0.759812,0.916864,-3.725559,1.864928,0.690273,0.901618,-3.999335,1.876541,0.811805,0.942912,-3.997507,1.87686,0.674433,0.952951,-3.730455,1.863591,0.8259,-3.656975,1.858927,0.759812,-3.725559,1.864928,0.690273,-3.999335,1.876541,0.811805,-3.997507,1.87686,0.674433
1403,3.897222,0.034452,0.200601,0.076586,-0.976067,-3.822006,1.868258,0.752399,0,-3.730539,1.863627,0.825906,0.899637,-3.657029,1.858834,0.75986,0.916864,-3.72557,1.864864,0.690281,0.901618,-3.999397,1.876871,0.811661,0.942912,-3.997496,1.877092,0.674289,0.952951,-3.730539,1.863627,0.825906,-3.657029,1.858834,0.75986,-3.72557,1.864864,0.690281,-3.999397,1.876871,0.811661,-3.997496,1.877092,0.674289
1404,3.9,0.03637,0.200661,0.07602,-0.976029,-3.822001,1.868344,0.752343,0,-3.730518,1.864037,0.82585,0.898035,-3.657019,1.859005,0.759809,0.914715,-3.725577,1.864735,0.690219,0.899713,-3.999383,1.877134,0.811605,0.945288,-3.99751,1.876808,0.674233,0.954571,-3.730518,1.864037,0.82585,-3.657019,1.859005,0.759809,-3.725577,1.864735,0.690219,-3.999383,1.877134,0.811605,-3.99751,1.876808,0.674233
1405,3.902778,0.034089,0.200292,0.076109,-0.976181,-3.821987,1.868169,0.752449,0,-3.730469,1.863595,0.825896,0.907194,-3.656995,1.858918,0.759802,0.923928,-3.725586,1.864915,0.690268,0.894539,-3.99935,1.876558,0.811826,0.951802,-3.997535,1.876859,0.674453,0.952801,-3.730469,1.863595,0.825896,-3.656995,1.858918,0.759802,-3.725586,1.864915,0.690268,-3.99935,1.876558,0.811826,-3.997535,1.876859,0.674453
1406,3.905556,0.03367,0.200238,0.075877,-0.976224,-3.822062,1.868056,0.75242,0,-3.730535,1.863485,0.825857,0.907194,-3.657063,1.858903,0.759753,0.923928,-3.725664,1.864908,0.69023,0.894539,-3.999425,1.876291,0.811817,0.951802,-3.997621,1.876695,0.674444,0.952801,-3.730535,1.863485,0.825857,-3.657063,1.858903,0.759753,-3.725664,1.864908,0.69023,-3.999425,1.876291,0.811817,-3.997621,1.876695,0.674444
1407,3.908333,0.034,0.200311,0.076095,-0.976181,-3.821986,1.868193,0.752441,0,-3.730472,1.863612,0.825892,0.907665,-3.656994,1.858951,0.7598,0.925885,-3.725583,1.864955,0.690264,0.896532,-3.999353,1.87656,0.81181,0.948343,-3.997531,1.876885,0.674438,0.947472,-3.730472,1.863612,0.825892,-3.656994,1.858951,0.7598,-3.725583,1.864955,0.690264,-3.999353,1.87656,0.81181,-3.997531,1.876885,0.674438
1408,3.911111,0.034134,0.200222,0.076112,-0.976193,-3.821994,1.868177,0.752447,0,-3.730465,1.863606,0.825881,0.909279,-3.657001,1.858922,0.759775,0.923755,-3.725603,1.864916,0.690252,0.894829,-3.999348,1.876576,0.81185,0.950835,-3.997554,1.876867,0.674477,0.951787,-3.730465,1.863606,0.825881,-3.657001,1.858922,0.759775,-3.725603,1.864916,0.690252,-3.999348,1.876576,0.81185,-3.997554,1.876867,0.674477
1409,3.913889,0.03415,0.200125,0.076045,-0.976218,-3.821986,1.868174,0.752456,0,-3.730442,1.863618,0.825871,0.909279,-3.656991,1.85894,0.759751,0.923755,-3.725607,1.864922,0.690242,0.894829,-3.999329,1.876554,0.811896,0.950835,-3.997563,1.876839,0.674522,0.951787,-3.730442,1.863618,0.825871,-3.656991,1.85894,0.759751,-3.725607,1.864922,0.690242,-3.999329,1.876554,0.811896,-3.997563,1.876839,0.674522
1410,3.916667,0.033863,0.200152,0.076266,-0.976205,-3.821919,1.86817,0.75249,0,-3.730385,1.863536,0.825912,0.908311,-3.656928,1.858878,0.759798,0.924434,-3.725534,1.864927,0.690284,0.895988,-3.999266,1.876567,0.811914,0.951297,-3.997484,1.87694,0.674541,0.953643,-3.730385,1.863536,0.825912,-3.656928,1.858878,0.759798,-3.725534,1.864927,0.690284,-3.999266,1.876567,0.811914,-3.997484,1.87694,0.674541
1411,3.919444,0.033596,0.200274,0.076029,-0.976208,-3.821962,1.868139,0.752487,0,-3.730444,1.863529,0.825932,0.908311,-3.656967,1.85894,0.759835,0.924434,-3.725559,1.864977,0.690305,0.895988,-3.99933,1.876409,0.811868,0.951297,-3.997512,1.87684,0.674496,0.953643,-3.730444,1.863529,0.825932,-3.656967,1.85894,0.759835,-3.725559,1.864977,0.690305,-3.99933,1.876409,0.811868,-3.997512,1.87684,0.674496
1412,3.922222,0.034046,0.199996,0.075906,-0.976258,-3.821916,1.868167,0.752478,0,-3.730351,1.863626,0.825868,0.905178,-3.656916,1.858983,0.759728,0.926664,-3.725553,1.864955,0.690237,0.904822,-3.999246,1.876482,0.811965,0.948793,-3.997516,1.876791,0.674591,0.946998,-3.730351,1.863626,0.825868,-3.656916,1.858983,0.759728,-3.725553,1.864955,0.690237,-3.999246,1.876482,0.811965,-3.997516,1.876791,0.674591
1413,3.925,0.033801,0.200327,0.076127,-0.976182,-3.821949,1.868143,0.752446,0,-3.730439,1.863535,0.825901,0.910918,-3.656957,1.858901,0.759812,0.931169,-3.725541,1.864932,0.690274,0.897722,-3.999319,1.876484,0.811808,0.951407,-3.997489,1.876863,0.674436,0.944873,-3.730439,1.863535,0.825901,-3.656957,1.858901,0.759812,-3.725541,1.864932,0.690274,-3.999319,1.876484,0.811808,-3.997489,1.876863,0.674436
1414,3.927778,0.034977,0.200474,0.076461,-0.976084,-3.821981,1.868258,0.752324,0,-3.730488,1.863707,0.825805,0.910918,-3.657001,1.858846,0.759739,0.931169,-3.725566,1.864801,0.690176,0.897722,-3.999351,1.876929,0.811637,0.951407,-3.997498,1.877005,0.674265,0.944873,-3.730488,1.863707,0.825805,-3.657001,1.858846,0.759739,-3.725566,1.864801,0.690176,-3.999351,1.876929,0.811637,-3.997498,1.877005,0.674265
1415,3.930556,0.033947,0.200375,0.076086,-0.97617,-3.821979,1.868177,0.752409,0,-3.730474,1.863594,0.825872,0.90138,-3.656987,1.858941,0.75979,0.91682,-3.725566,1.864949,0.690245,0.900957,-3.999353,1.876532,0.811755,0.942834,-3.997514,1.876869,0.674383,0.952201,-3.730474,1.863594,0.825872,-3.656987,1.858941,0.75979,-3.725566,1.864949,0.690245,-3.999353,1.876532,0.811755,-3.997514,1.876869,0.674383
1416,3.933333,0.034229,0.200311,0.075975,-0.976182,-3.821966,1.868201,0.75232,0,-3.730448,1.86367,0.825768,0.909105,-3.656972,1.858986,0.759676,0.926614,-3.725565,1.864946,0.69014,0.898568,-3.999331,1.876572,0.811693,0.947387,-3.997516,1.876829,0.67432,0.947903,-3.730448,1.86367,0.825768,-3.656972,1.858986,0.759676,-3.725565,1.864946,0.69014,-3.999331,1.876572,0.811693,-3.997516,1.876829,0.67432
1417,3.936111,0.034374,0.200339,0.076602,-0.976122,-3.821959,1.868225,0.752383,0,-3.730453,1.86358,0.825841,0.909105,-3.656977,1.858798,0.759756,0.926614,-3.725555,1.864844,0.690213,0.898568,-3.999318,1.876828,0.811738,0.947387,-3.997489,1.877077,0.674366,0.947903,-3.730453,1.86358,0.825841,-3.656977,1.858798,0.759756,-3.725555,1.864844,0.690213,-3.999318,1.876828,0.811738,-3.997489,1.877077,0.674366
1418,3.938889,0.03423,0.200437,0.075988,-0.976155,-3.821969,1.868178,0.752392,0,-3.730469,1.863647,0.825864,0.920431,-3.656977,1.858961,0.759791,0.926162,-3.725551,1.86492,0.690237,0.899951,-3.999349,1.876555,0.81172,0.950952,-3.997498,1.876809,0.674347,0.95254,-3.730469,1.863647,0.825864,-3.656977,1.858961,0.759791,-3.725551,1.86492,0.690237,-3.999349,1.876555,0.81172,-3.997498,1.876809,0.674347
1419,3.941667,0.035036,0.200681,0.07623,-0.976058,-3.822029,1.868207,0.752279,0,-3.730563,1.863715,0.825796,0.920431,-3.657047,1.85887,0.75976,0.926162,-3.725588,1.864778,0.690169,0.899951,-3.999426,1.876815,0.811521,0.950952,-3.997519,1.876859,0.674149,0.95254,-3.730563,1.863715,0.825796,-3.657047,1.85887,0.75976,-3.725588,1.864778,0.690169,-3.999426,1.876815,0.811521,-3.997519,1.876859,0.674149
1420,3.944444,0.033966,0.20012,0.076233,-0.976211,-3.82197,1.868185,0.75244,0,-3.73043,1.86357,0.825856,0.913601,-3.656978,1.858899,0.759736,0.925664,-3.72559,1.864931,0.690227,0.904328,-3.999312,1.876591,0.811877,0.949607,-3.997542,1.876936,0.674504,0.945679,-3.73043,1.86357,0.825856,-3.656978,1.858899,0.759736,-3.72559,1.864931,0.690227,-3.999312,1.876591,0.811877,-3.997542,1.876936,0.674504
1421,3.947222,0.033842,0.200403,0.076057,-0.97617,-3.821989,1.868155,0.752394,0,-3.730489,1.863567,0.825862,0.903838,-3.656997,1.858935,0.759784,0.927162,-3.725572,1.864948,0.690236,0.908323,-3.999369,1.876481,0.81173,0.946262,-3.997519,1.876844,0.674358,0.943777,-3.730489,1.863567,0.825862,-3.656997,1.858935,0.759784,-3.725572,1.864948,0.690236,-3.999369,1.876481,0.81173,-3.997519,1.876844,0.674358
1422,3.95,0.034178,0.200551,0.076355,-0.976105,-3.821967,1.868305,0.752318,0,-3.730491,1.863693,0.825814,0.903838,-3.656984,1.858971,0.75976,0.927162,-3.725535,1.864994,0.690189,0.908323,-3.999358,1.876792,0.811598,0.946262,-3.997469,1.877076,0.674226,0.943777,-3.730491,1.863693,0.825814,-3.656984,1.858971,0.75976,-3.725535,1.864994,0.690189,-3.999358,1.876792,0.811598,-3.997469,1.877076,0.674226
1423,3.952778,0.034456,0.200654,0.076139,-0.976091,-3.821999,1.868343,0.752287,0,-3.730532,1.863808,0.825801,0.927543,-3.657014,1.859065,0.759761,0.933396,-3.725556,1.865022,0.690175,0.901523,-3.999401,1.876812,0.811536,0.95486,-3.997491,1.877008,0.674164,0.952896,-3.730532,1.863808,0.825801,-3.657014,1.859065,0.759761,-3.725556,1.865022,0.690175,-3.999401,1.876812,0.811536,-3.997491,1.877008,0.674164
1424,3.955556,0.033848,0.200585,0.076982,-0.97606,-3.821934,1.868338,0.752411,0,-3.730476,1.863561,0.82592,0.937123,-3.656962,1.858817,0.759874,0.935078,-3.725494,1.864977,0.690297,0.899627,-3.999325,1.876967,0.811668,0.965329,-3.997412,1.877371,0.674297,0.957091,-3.730476,1.863561,0.82592,-3.656962,1.858817,0.759874,-3.725494,1.864977,0.690297,-3.999325,1.876967,0.811668,-3.997412,1.877371,0.674297
1425,3.958333,0.033938,0.20023,0.075979,-0.976209,-3.821956,1.868223,0.752392,0,-3.730428,1.863659,0.825827,0.937123,-3.656961,1.859022,0.759722,0.935078,-3.725562,1.865015,0.690199,0.899627,-3.999315,1.876541,0.811792,0.965329,-3.997517,1.876878,0.674419,0.957091,-3.730428,1.863659,0.825827,-3.656961,1.859022,0.759722,-3.725562,1.865015,0.690199,-3.999315,1.876541,0.811792,-3.997517,1.876878,0.674419
1426,3.961111,0.035338,0.200378,0.075647,-0.976154,-3.822003,1.868276,0.752425,0,-3.730479,1.863932,0.82588,0.924739,-3.657007,1.85911,0.759794,0.933167,-3.725604,1.864896,0.690248,0.904301,-3.999366,1.87675,0.811788,0.959476,-3.997558,1.87669,0.674414,0.950484,-3.730479,1.863932,0.82588,-3.657007,1.85911,0.759794,-3.725604,1.864896,0.690248,-3.999366,1.87675,0.811788,-3.997558,1.87669,0.674414
1427,3.963889,0.035322,0.200643,0.076299,-0.97605,-3.821968,1.868242,0.752339,0,-3.730495,1.863765,0.825848,0.924739,-3.656989,1.858867,0.759807,0.933167,-3.725536,1.864756,0.69022,0.904301,-3.999357,1.876926,0.811596,0.959476,-3.997465,1.876897,0.674224,0.950484,-3.730495,1.863765,0.825848,-3.656989,1.858867,0.759807,-3.725536,1.864756,0.69022,-3.999357,1.876926,0.811596,-3.997465,1.876897,0.674224
1428,3.966667,0.034507,0.200521,0.076452,-0.976092,-3.821958,1.868246,0.752416,0,-3.730476,1.863648,0.825907,0.92775,-3.656977,1.858862,0.759848,0.939294,-3.725533,1.864866,0.69028,0.899238,-3.99934,1.876826,0.811709,0.962706,-3.997465,1.877027,0.674336,0.946423,-3.730476,1.863648,0.825907,-3.656977,1.858862,0.759848,-3.725533,1.864866,0.69028,-3.99934,1.876826,0.811709,-3.997465,1.877027,0.674336
1429,3.969444,0.035043,0.200727,0.076283,-0.976044,-3.821974,1.868263,0.752341,0,-3.730515,1.863761,0.825867,0.914134,-3.656994,1.858908,0.759838,0.934536,-3.725528,1.864823,0.690241,0.892575,-3.999376,1.876889,0.811566,0.956769,-3.997456,1.876933,0.674194,0.946068,-3.730515,1.863761,0.825867,-3.656994,1.858908,0.759838,-3.725528,1.864823,0.690241,-3.999376,1.876889,0.811566,-3.997456,1.876933,0.674194
1430,3.972222,0.033947,0.200298,0.07597,-0.976195,-3.822002,1.868109,0.752406,0,-3.730484,1.863549,0.825854,0.914134,-3.657007,1.858911,0.759759,0.934536,-3.7256,1.864901,0.690226,0.892575,-3.999369,1.876427,0.811782,0.956769,-3.997552,1.876759,0.674409,0.946068,-3.730484,1.863549,0.825854,-3.657007,1.858911,0.759759,-3.7256,1.864901,0.690226,-3.999369,1.876427,0.811782,-3.997552,1.876759,0.674409
1431,3.975,0.034462,0.200475,0.075864,-0.976149,-3.821975,1.868152,0.752406,0,-3.730477,1.863672,0.825884,0.909999,-3.656982,1.858963,0.759815,0.924947,-3.725555,1.864877,0.690256,0.8963,-3.999358,1.876532,0.811723,0.951067,-3.997503,1.876717,0.674351,0.95197,-3.730477,1.863672,0.825884,-3.656982,1.858963,0.759815,-3.725555,1.864877,0.690256,-3.999358,1.876532,0.811723,-3.997503,1.876717,0.674351
1432,3.977778,0.033498,0.200329,0.076008,-0.976201,-3.821998,1.868175,0.752385,0,-3.730489,1.86356,0.825841,0.918543,-3.657003,1.858988,0.759752,0.942647,-3.725587,1.865032,0.690215,0.933304,-3.999373,1.876421,0.811746,0.963331,-3.997539,1.876875,0.674374,0.956838,-3.730489,1.86356,0.825841,-3.657003,1.858988,0.759752,-3.725587,1.865032,0.690215,-3.999373,1.876421,0.811746,-3.997539,1.876875,0.674374
1433,3.980556,0.033853,0.200415,0.076326,-0.976147,-3.821999,1.868232,0.752409,0,-3.730505,1.863589,0.825881,0.918543,-3.657012,1.858923,0.759807,0.942647,-3.72558,1.864978,0.690256,0.933304,-3.999377,1.876647,0.811737,0.963331,-3.99752,1.877021,0.674365,0.956838,-3.730505,1.863589,0.825881,-3.657012,1.858923,0.759807,-3.72558,1.864978,0.690256,-3.999377,1.876647,0.811737,-3.99752,1.877021,0.674365
1434,3.983333,0.035254,0.200644,0.076346,-0.976048,-3.821997,1.868462,0.752331,0,-3.730525,1.863968,0.825841,0.917816,-3.657018,1.859075,0.7598,0.938165,-3.725563,1.864979,0.690214,0.896843,-3.999386,1.877148,0.811587,0.963724,-3.997492,1.87714,0.674215,0.946593,-3.730525,1.863968,0.825841,-3.657018,1.859075,0.7598,-3.725563,1.864979,0.690214,-3.999386,1.877148,0.811587,-3.997492,1.87714,0.674215
1435,3.986111,0.033943,0.200475,0.076258,-0.976137,-3.821961,1.868221,0.75238,0,-3.730474,1.863604,0.825863,0.917816,-3.656975,1.858931,0.759797,0.938165,-3.725536,1.864965,0.690237,0.896843,-3.999346,1.876632,0.811688,0.963724,-3.997476,1.876976,0.674316,0.946593,-3.730474,1.863604,0.825863,-3.656975,1.858931,0.759797,-3.725536,1.864965,0.690237,-3.999346,1.876632,0.811688,-3.997476,1.876976,0.674316
1436,3.988889,0.033966,0.200433,0.075829,-0.976178,-3.822001,1.868192,0.752385,0,-3.730501,1.863666,0.825856,0.931981,-3.657006,1.85904,0.759782,0.93652,-3.725582,1.865003,0.69023,0.905886,-3.999385,1.876468,0.811714,0.959402,-3.997533,1.876785,0.674341,0.948806,-3.730501,1.863666,0.825856,-3.657006,1.85904,0.759782,-3.725582,1.865003,0.69023,-3.999385,1.876468,0.811714,-3.997533,1.876785,0.674341
1437,3.991667,0.033789,0.200493,0.076364,-0.97613,-3.822009,1.868213,0.75233,0,-3.730527,1.863557,0.825818,0.916259,-3.657024,1.858896,0.759755,0.932427,-3.72558,1.864963,0.690193,0.898878,-3.999397,1.876629,0.811629,0.958239,-3.997517,1.87702,0.674257,0.936523,-3.730527,1.863557,0.825818,-3.657024,1.858896,0.759755,-3.72558,1.864963,0.690193,-3.999397,1.876629,0.811629,-3.997517,1.87702,0.674257
1438,3.994444,0.033635,0.200693,0.07636,-0.976094,-3.822015,1.868216,0.752352,0,-3.730564,1.863547,0.825877,0.916259,-3.657032,1.858909,0.759845,0.932427,-3.725559,1.86499,0.690255,0.898878,-3.999429,1.876602,0.811577,0.958239,-3.99749,1.87703,0.674206,0.936523,-3.730564,1.863547,0.825877,-3.657032,1.858909,0.759845,-3.725559,1.86499,0.690255,-3.999429,1.876602,0.811577,-3.99749,1.87703,0.674206
1439,3.997222,0.03464,0.200859,0.076558,-0.976009,-3.82195,1.868326,0.752297,0,-3.730519,1.863725,0.825851,0.910631,-3.656976,1.858903,0.759844,0.929218,-3.725483,1.864905,0.690227,0.890553,-3.99937,1.876966,0.811466,0.953494,-3.997401,1.877129,0.674095,0.948856,-3.730519,1.863725,0.825851,-3.656976,1.858903,0.759844,-3.725483,1.864905,0.690227,-3.99937,1.876966,0.811466,-3.997401,1.877129,0.674095
1440,4,0.03474,0.200902,0.076543,-0.975998,-3.821947,1.868315,0.752279,0,-3.730522,1.863729,0.825841,0.920646,-3.656975,1.858892,0.759839,0.916615,-3.725476,1.864881,0.690217,0.890209,-3.999372,1.87697,0.811434,0.952189,-3.997393,1.877104,0.674063,0.950228,-3.730522,1.863729,0.825841,-3.656975,1.858892,0.759839,-3.725476,1.864881,0.690217,-3.999372,1.87697,0.811434,-3.997393,1.877104,0.674063
1441,4.002778,0.033899,0.200497,0.076167,-0.976141,-3.821974,1.86819,0.752389,0,-3.730489,1.863586,0.825876,0.920646,-3.656986,1.858931,0.759812,0.916615,-3.725546,1.864955,0.69025,0.890209,-3.999363,1.876562,0.81169,0.952189,-3.997487,1.876914,0.674318,0.950228,-3.730489,1.863586,0.825876,-3.656986,1.858931,0.759812,-3.725546,1.864955,0.69025,-3.999363,1.876562,0.81169,-3.997487,1.876914,0.674318
1442,4.005556,0.034269,0.200621,0.076579,-0.97607,-3.821952,1.868248,0.752367,0,-3.730489,1.8636,0.825878,0.925208,-3.656974,1.858836,0.759835,0.926906,-3.725512,1.864884,0.690253,0.91087,-3.999347,1.876824,0.81162,0.952155,-3.997438,1.877094,0.674248,0.95368,-3.730489,1.8636,0.825878,-3.656974,1.858836,0.759835,-3.725512,1.864884,0.690253,-3.999347,1.876824,0.81162,-3.997438,1.877094,0.674248
1443,4.008333,0.033806,0.200335,0.076379,-0.976161,-3.82198,1.868176,0.752398,0,-3.730475,1.863516,0.825855,0.925208,-3.656994,1.858851,0.759769,0.926906,-3.725572,1.864922,0.690229,0.91087,-3.999349,1.876599,0.811753,0.952155,-3.997513,1.87699,0.674381,0.95368,-3.730475,1.863516,0.825855,-3.656994,1.858851,0.759769,-3.725572,1.864922,0.690229,-3.999349,1.876599,0.811753,-3.997513,1.87699,0.674381
1444,4.011111,0.034375,0.200971,0.076455,-0.976004,-3.822006,1.868269,0.752254,0,-3.730592,1.863664,0.825829,0.911427,-3.657031,1.858894,0.759838,0.931433,-3.725522,1.864907,0.690207,0.893043,-3.999444,1.876826,0.811382,0.954259,-3.99744,1.877053,0.674012,0.946516,-3.730592,1.863664,0.825829,-3.657031,1.858894,0.759838,-3.725522,1.864907,0.690207,-3.999444,1.876826,0.811382,-3.99744,1.877053,0.674012
1445,4.013889,0.034722,0.200836,0.076566,-0.976011,-3.82199,1.868253,0.752235,0,-3.730556,1.86366,0.825785,0.915322,-3.657017,1.858824,0.759774,0.941745,-3.725528,1.864818,0.690161,0.899781,-3.999407,1.876912,0.811413,0.96113,-3.997446,1.877053,0.674042,0.939422,-3.730556,1.86366,0.825785,-3.657017,1.858824,0.759774,-3.725528,1.864818,0.690161,-3.999407,1.876912,0.811413,-3.997446,1.877053,0.674042
1446,4.016667,0.033409,0.200416,0.07603,-0.976185,-3.821913,1.868099,0.752488,0,-3.730417,1.863471,0.82596,0.915322,-3.656919,1.858911,0.759884,0.941745,-3.72549,1.864966,0.690335,0.899781,-3.999299,1.876335,0.811816,0.96113,-3.997438,1.876813,0.674444,0.939422,-3.730417,1.863471,0.82596,-3.656919,1.858911,0.759884,-3.72549,1.864966,0.690335,-3.999299,1.876335,0.811816,-3.997438,1.876813,0.674444
1447,4.019444,0.034734,0.200673,0.076743,-0.97603,-3.82194,1.86824,0.752367,0,-3.730484,1.863608,0.825887,0.944896,-3.656968,1.85875,0.759853,0.955821,-3.725498,1.864775,0.690262,0.962346,-3.999335,1.876957,0.811602,0.966027,-3.997417,1.877108,0.67423,0.972844,-3.730484,1.863608,0.825887,-3.656968,1.85875,0.759853,-3.725498,1.864775,0.690262,-3.999335,1.876957,0.811602,-3.997417,1.877108,0.67423
1448,4.022222,0.033914,0.200207,0.075931,-0.976218,-3.821924,1.868161,0.752419,0,-3.730392,1.863604,0.825849,0.944896,-3.656927,1.858977,0.759741,0.955821,-3.725533,1.864965,0.690221,0.962346,-3.99928,1.87646,0.811828,0.966027,-3.997489,1.876801,0.674455,0.972844,-3.730392,1.863604,0.825849,-3.656927,1.858977,0.759741,-3.725533,1.864965,0.690221,-3.99928,1.87646,0.811828,-3.997489,1.876801,0.674455
1449,4.025,0.034108,0.200434,0.076058,-0.976155,-3.821969,1.868157,0.752363,0,-3.730471,1.863598,0.825836,0.923395,-3.656979,1.858923,0.759762,0.937112,-3.725551,1.864907,0.690209,0.90306,-3.999349,1.876534,0.81169,0.947785,-3.997497,1.876824,0.674317,0.916199,-3.730471,1.863598,0.825836,-3.656979,1.858923,0.759762,-3.725551,1.864907,0.690209,-3.999349,1.876534,0.81169,-3.997497,1.876824,0.674317
1450,4.027778,0.034654,0.200613,0.076167,-0.97609,-3.821989,1.868211,0.752336,0,-3.730515,1.86369,0.825841,0.912688,-3.657005,1.858914,0.759795,0.93506,-3.725554,1.864854,0.690215,0.899486,-3.999383,1.876726,0.8116,0.958941,-3.997489,1.876871,0.674228,0.944187,-3.730515,1.86369,0.825841,-3.657005,1.858914,0.759795,-3.725554,1.864854,0.690215,-3.999383,1.876726,0.8116,-3.997489,1.876871,0.674228
