-29252010.87088757,-316216614.7648039,414605313.65639836,-424113936.30248326,-35275692.53172986,-561340638.1358701,364499548.03601354,621117852.5347177,-826121619.0958341,9342241.375129769,448568783.6400605,-168917149.51135185,179425280.77903828,110944383.14920147,163985450.36461547,93114772.21284659,-116858813.83459279,194637180.98323482,-66153975.29754301,243437520.0385683,-102991853.13210611,-88401705.9374339,-103798624.71370102,324411002.5545656,52588164.999737956,167003233.61233044,108315846.6867462,436958648.3296715,190762977.64413285,55864820.95344567,350826093.2474656,22934707.25873537,35406898.80866294,36861232.49711261,57954797.9337966,71810381.5194181,58010842.4455267,51418434.29991411,52365451.601818696,43837924.46986852,59035412.53086968,29323297.60091877,49894264.85577201,14946838.657859456,39727196.92832152,40569579.9690814,7501962.284328964,3716950.2360751666,-16572542.749732502,-25116094.474483795,-9899264.317705343,15585807.714012388,-63540356.05946141,135090419.4031085,-70338720.23220141,-61979405.32329716,26608518.252314746,115536289.83649355,-40223730.181068376,31221193.441594463,-64895713.29112479,-38452521.62391272,10154901.1172636,-50621468.061712064,-43444616.272362925,-9206350.56878159,3653652.797014056,5468665.869701396,-67878278.63112488,-86339725.27496207,13018624.29182014,138986595.76097184,128702271.77467024,-279901077.751922,-114593509.0482696,-142762923.85208067,62615655.493330136,-220269163.65392378,-197975967.24226958,-203729965.8372769,-11392110.161216691
53519324.25133972,267167257.9390073,-549139179.380788,470595483.62461007,-573355747.6410307,1299379491.2254303,-259659284.10790363,-383102973.3950656,696435249.9399332,194286812.6276011,-319115984.8152832,225120568.2909278,56671177.60502112,-249104758.26452896,-20107787.057816625,11725265.837142747,196432722.1757531,41503544.81565477,283323014.33941346,-117017593.5172141,300683837.16286093,244439370.9705565,395192055.3034036,30653436.44133286,-81268057.17863071,245413915.50206903,-243088118.620699,87304058.08552244,548922982.3298771,-389028047.5167696,332489741.9680637,26739390.469755795,100122526.82695888,67009963.72481231,96600467.59285146,63827591.98055675,85797704.86975166,100572283.07228109,79009121.97991939,79130961.28958625,113755679.34599592,47499528.43238487,69626043.95425572,90174673.97219452,93972255.2820967,52691193.84898437,41072196.950470544,17370770.993265234,10274306.31279192,15462877.669440104,-11360131.670591401,-102163884.82056709,110529976.08855873,85641244.43606588,218281302.63693842,61311282.76355097,-498080.1175855781,32080313.072532024,136058943.79351062,-40265041.047547966,59472170.98011731,-13298708.14500905,69636335.13957281,-51325773.74525738,-62406973.9439335,-5167235.633812985,-41354573.35436292,-73978104.37400712,25221401.543884553,12083676.38115922,85252795.17744705,-76930218.37956093,-123607819.85367396,-130646666.01123741,-18284623.535854924,103458663.96606433,-320631598.6547067,119869122.9935708,-321508903.7302608,-42565667.88725066,-245635710.90844557
-339640594.38598126,33233378.782153,539396490.3984762,-76648531.60420655,1181643406.953719,-2017286005.617512,158332938.34719968,300860003.0001225,-355027470.10072374,-22052676.490335684,488692331.3365903,-293589804.9661409,80815182.75795291,361862123.7098604,78887479.42517506,-41876240.870218165,38897401.88096657,44404516.00315811,-106518719.67243198,318247173.2604799,-68481755.75923404,-36123103.01393585,-270232431.1416695,161843904.55781212,428344798.276513,175653183.49073216,391932977.727521,-42199605.3467412,-12939597.182449102,-163351272.2690236,256314260.3057566,81958885.49948135,147459653.55856612,108255136.88310972,168265689.9027173,95278842.18989532,126519105.42936467,104355032.01580535,109964215.20942344,125692770.79437223,124943972.79583947,105934269.6751092,139087610.0641597,124908756.9227508,112671421.45266916,98304193.67011136,56604079.246496454,43043552.372521184,64449274.216479085,36041073.13577721,54136877.10716951,190994230.79444495,-158914757.55385345,20987345.517804287,138399381.89536932,185819238.00353375,103793793.59344801,96706790.86093995,97018831.15601352,68891457.02130386,35114414.37485533,114701719.19991511,123257014.54914512,-36246849.15486703,34921272.077712074,11835509.44228399,-33742363.76790548,-23888824.310964376,83412280.86561748,-4410247.464039843,-111906455.35186304,-176925113.38082513,-56796676.35256037,111703813.12914743,-19440308.640820112,15879684.912900709,-484923802.61790264,306579762.2507215,-51250358.25456954,196999544.81150883,-264078010.6048604
326220414.2982811,-358852980.70769715,-211130256.2291558,-528738267.87781256,-881729274.6916183,1743935954.5403056,75902723.967619,-28380647.22113206,-325173534.0433792,214133477.1016156,-370226049.72389615,305003695.66128546,297505984.7720561,-235848341.80003762,-3408842.625830137,175472442.73064962,91305772.15418541,171033719.3748802,278831461.4801846,-53204248.410912134,238684796.00479594,249879055.23199683,741015401.6448528,60689640.43838555,2126928.90386149,9693355.162102723,155843307.77560163,525206994.12050134,-19567639.769011807,376032552.7352398,110251968.45939343,145660568.6205892,112932255.41218577,134647362.7451014,123076224.67886992,157496697.58659413,124013048.48067668,130920417.90555474,133558474.38461581,145509450.86659497,147396493.45012587,127318979.54689033,139154123.2568648,167024438.17645252,145839259.4117753,109339487.10299769,117644072.25654836,58400754.29035911,80558899.52945344,111548580.82902575,64299720.99704053,18118605.93906456,157681384.398106,62522738.65168474,-34182877.24239618,158541841.69799557,39514587.48724536,219783919.51044866,95669562.44709681,111863024.66803652,59791345.579899214,126938879.06963925,-21982416.494308934,34485998.52518136,129275026.71601512,-9084581.531226492,22294739.475140855,-8260574.904323298,12012162.684097143,-29733001.040827733,-220056326.88368192,-31814120.36592906,63058966.19995397,103545082.24320085,-72641010.8733563,-111156444.19412546,-288736819.7955645,214813486.2828138,65331068.65923045,-135263656.24295935,-227655454.58275458
-366140423.5158818,540426028.0550734,-264712269.9957304,149452361.7796502,-167858749.45001134,-163429585.85936975,137706291.05581236,85617996.49094625,1176120684.617748,-496551315.95048773,208578632.28795803,-253007140.50380126,-48616089.86242563,132590165.40068594,58853994.432056494,-17225066.895744607,28293733.59162488,76361839.04909755,131565572.86312397,217766725.92172182,84900323.01224162,141582700.6335097,-455558397.38854325,335578312.79389375,276585565.51554304,407554158.98319685,169652801.54336908,-398980038.2142377,28346482.791186217,320969308.2902428,130763349.15533718,168501207.40189865,149294764.22005463,140907029.64450458,161486278.3672222,130043074.91955389,156374110.21442273,163122693.3980777,169689577.62018067,163704261.29343584,163006829.54040694,166408415.28918642,143453408.5027154,162916659.47713912,153038347.20037076,133978257.49292481,149898747.96597928,116858638.2620066,110015957.87364733,117445317.37117222,100941321.49682121,48751208.29059435,339456285.2567293,-62836347.98996374,-81982884.00427657,-7446732.870942728,-12318960.447564185,191441062.12749594,-5096950.630527543,66142064.57468106,183714586.4357534,64904047.541757375,-12781224.591268716,108322572.71334328,67483967.59113307,65187747.11658929,52173540.13655612,11920973.90308982,-66934248.16752922,11379522.226127448,-87302264.67751688,117903813.67592525,55342469.77952727,-41030093.24672021,80263692.21793732,-159679035.6763305,-81815859.92224869,22898032.93725961,5839778.269315932,-275515394.2306791,-256667106.26969206
111009720.44960143,-333318138.4851916,-65802308.763283975,180135934.29434162,791627039.7935158,-1105864731.6002293,-99824080.09484032,-134672252.95708525,-873392989.4203715,571841877.690488,242540575.4155945,42894493.064766236,158880086.71361637,146841783.20902765,73764786.26364775,203941229.77895045,212376478.13584608,77336382.64828888,27607026.670831766,237700500.0466908,198931781.89209062,344429193.24286586,237491644.78013393,137276162.33708125,150644311.6089531,-108437415.60336144,-14000574.69733147,750369415.1527014,541610658.9987828,-23390687.90780505,195821211.7426454,158875329.55573413,159396071.20234805,158089199.88026142,149931693.3652786,149647908.80844477,180013523.8348127,157366676.95889977,168902472.77705833,147769451.94546008,122984144.21553008,176725308.99215582,171914821.28495243,168629944.79844067,170087263.28404796,154103945.05378658,125269378.57434155,132210424.60786018,143323742.90157098,81146781.15400103,152695666.5411047,169974218.38488728,200567626.91718233,-195182545.81694838,108002920.49547009,-56473577.23608183,23234676.450795557,175792222.41835007,56356660.77321828,245301364.61160633,227555448.75905567,12765871.686662363,230800320.14965087,114381325.26172455,92626820.21041565,186330670.7423616,80702881.56199647,142441835.68550345,95864460.90891622,-7168973.280863908,3617499.5275345137,137589983.40833607,65434836.14417547,-270260339.63933754,-182859634.74776685,-106589217.67734735,142616638.61488947,-191834247.32043752,314329284.2345756,-47321305.01556277,-13251609.712077938
269546259.7164603,-462041227.1654384,489733838.3252154,173682073.6759174,118566594.03470586,234267833.15619364,-98741401.8873509,160053046.09402347,-198794560.59075698,2460747.1099283155,-421249986.78906834,312955119.6043491,22857694.693971813,98290347.99687727,-208114879.39304146,118930612.1308374,49649462.6110105,179116239.86097643,53430069.46619643,95592934.97145264,314404070.74271166,73615011.16391873,537951175.2621956,-70534191.32452598,177267366.69573173,459722061.68729675,762295764.1944759,-13516101.77346093,-129140974.95956545,368259502.01513696,208950283.82208627,201248037.9907575,174766241.31313822,133771182.81154619,165340441.7441432,215852213.74318078,189730197.1348003,175119418.47165653,169208974.36932945,159673617.45109555,189819343.52929372,197046176.8794621,190045223.10437584,151719942.05709577,167673215.85495818,142817252.26115298,161094796.660991,201714262.18676487,151970710.56457934,119168625.88459454,149419135.6440313,250275314.18273607,-23406012.924745604,-6161830.2560333945,442276671.8589855,189071196.89081788,268247981.63427177,99287833.99778952,154022960.94452825,111241795.99208616,65229513.474893585,186075400.01277208,221388295.9996325,40650148.6989178,167428344.42680678,116540038.31203194,116240717.17154993,98751941.65626293,106202354.11652209,10963719.772445634,148564886.82068124,41637100.5289059,73725645.3914828,-70814093.73451908,-83899431.92159273,22932858.611524142,173479216.0474476,-5028792.074557393,46636483.407685086,184598463.48700368,-515292686.2261118
-614871549.7277106,129461607.45455205,-90489107.78591,759377912.2965301,-187566250.04702172,792101494.8742231,-786129637.2079538,-642279322.6567415,990264846.1816921,-229243108.60043073,165316281.00820473,-68156851.61681679,-150502784.3308898,82315236.36237101,606893271.849674,-52116168.42508955,46018239.0970282,279262926.11503553,114538016.84111406,263021215.1203837,120177645.55506505,-161891786.2513994,528617233.1994241,408984831.13342416,407710027.6479256,227050296.55326962,-281333486.9966508,-136034669.09379092,647512150.0013714,194344647.24517423,253025066.98746884,203797876.49047038,200994692.34516224,168662399.30430293,205275021.18987533,192010352.98696348,164489996.98291278,200952443.23190787,197723087.11097428,169728517.18347436,182288191.65402427,165008209.4076417,189704497.23064202,162729490.40026873,182669841.24779186,189419224.34814835,160267196.7047975,181451722.28680867,143195388.46901974,120694821.10283215,175741247.16139424,239348892.05612174,-169000262.96869296,373422538.1993009,243668286.81067425,8645246.917371139,101523805.78103188,-123771260.45803149,149637671.98850325,48429472.29483838,269018156.585016,221139463.97992986,115821210.1367361,281697259.45425355,75071909.15605834,172470966.63482305,142632850.88912418,136574500.67518184,177950868.83724332,75379472.3044595,139347876.32982782,102818037.52858867,109957981.73853664,-109379080.20365718,-52372935.77799482,108124254.41789187,297326067.3716155,75810859.54619427,-88590624.84666464,86282285.7281072,-289338337.3628451
-314294009.92979974,-241085280.590255,-334237483.8199857,200679748.37499958,-71411639.01534837,276192270.1649733,-96005767.357054,424683967.9561956,-209995925.268065,181371982.72209015,101426811.19717707,37003250.20313427,202340212.50709954,-132405140.38201804,148737565.1442187,76634154.90672614,101090408.50602804,99043072.2548231,289282230.02244425,120616685.42506918,15666536.947583381,129179922.31157659,199205916.317841,432862361.67992294,5159930.930466372,-35353791.81140581,-143689323.05351016,964683018.110024,18421961.41346858,305389706.06522125,226360686.08546448,227613349.82850376,199229839.7892191,170774194.9335763,189790802.41170877,197713781.7825371,171921002.68208215,189691142.2088644,174162641.09019262,161458583.08955452,153433235.14205006,171242252.68502945,179633461.807294,188222224.94367203,158462467.8609857,164310984.58297485,148024231.62963444,195401553.1891619,156628707.0709642,147097746.15542424,165435272.95519263,237115004.36697307,-86217701.8848581,248882492.41312075,-45492834.35635541,96350748.22744405,145690393.8910028,242661398.5736527,77209932.88009079,289094566.3117303,137286745.9134056,82608035.9735945,277988624.115926,446623.22317438107,181887065.85774624,174994196.40016693,113138265.26711318,133384254.62139747,116682839.1854686,34669243.80980733,206458473.30652174,112651481.9958114,162682072.80455244,-88122933.90389751,-112678212.86727361,107527002.36446826,179324945.00569922,-92448437.1381453,401408167.95525986,-61138322.185132876,-605669964.8682622
251418038.019865,-90454140.38256489,-33375565.86605305,-573992529.2376318,-132359751.09989998,514269592.8595936,233369169.14511317,1430686084.573232,-1082870634.8823402,441452214.43602955,21397213.696144056,74335319.50159614,321247940.7157285,3155639.056742369,-212660978.488003,100869801.25500514,170013601.63897496,26103431.1951055,518173412.8734473,-50586005.92850577,242774520.9289655,234467039.634267,32683453.376287147,198257910.95657435,162789717.02456558,186360443.6791814,866207879.0070751,88969457.09666994,129834837.22586732,217237099.2975197,242502196.37834924,232497314.52894688,202416127.57286078,227076358.703746,205516060.0599755,215750623.54132628,171995373.67187488,184103400.79200882,169292062.48750675,153335763.92250165,141568575.79379964,159118499.13496244,173708082.66785163,184509609.05332768,218857596.090451,197627080.24956518,172409672.46978813,178116344.50326318,157745923.05943957,153745933.68176183,172770935.711283,255461069.5585415,5419429.103347351,-26981727.2816022,703085271.0061274,70759273.54208468,75953251.92665517,-22969263.533759117,214389181.36854714,30263687.447146405,302656743.37038505,214767119.74947578,105113030.97832292,246754807.38660544,100634219.0978233,209659371.27095282,100216545.34407656,123631591.92721066,162250761.5351204,2375564.3492438216,49109453.8283557,277576548.534194,110285096.55084535,-76313071.18335865,-137753784.9720524,8230841.956477866,157380275.7458469,-92566614.22197734,-234324598.2579626,225558448.99329278,-479849445.28382486
640355514.8289833,252725084.52615932,378018292.230244,-605165302.901785,-272874741.4812597,689082387.8936596,-170714320.6901766,1407981241.1251583,-698168576.5492533,93461227.39436775,-209583014.95931563,184894104.2863813,211015071.46063277,93948373.59688726,80075060.85005294,112905944.35817736,121437208.5164405,133055420.22551963,418344451.5685347,-62592475.44310259,271513364.0407588,80447240.65263668,84451834.19098076,19017741.80762769,494826370.9726488,471170612.43102634,780906915.2377018,-711740159.9923297,561812622.4867849,194391974.93556175,247763267.68588683,225286336.83227497,227842856.3647183,255695535.44448233,206770053.66220886,176862586.57209283,175762462.35341054,167668197.67332053,174736503.634049,161417994.47267115,168483627.38502568,181370498.58670026,180530947.21570846,172451413.2819582,166728659.47488022,172823145.1290389,194995442.79325712,174612348.69462302,174327705.2498258,158653510.61087853,171496164.14244637,167589488.90186325,235455494.0322732,264177340.23133525,-192193271.45917687,209957449.99713114,298904845.52798796,293976599.66510975,90115725.99043737,289365726.40794337,52564255.812156156,120322376.01625276,200029069.90311924,54064553.8325777,326221723.3984397,88192294.10906298,157161507.05797413,117886150.93182425,173746566.3414455,55241940.90306113,-88952772.46372475,219443648.2822739,149112168.29139367,4316298.030194007,-317080194.72726166,-282687040.1210297,66333077.93353893,-108543477.33249025,113343185.92880878,29966457.735938184,-498680115.8122763
724059862.3237383,129239966.792476,541651271.3357073,-275599055.8031425,-447492843.58794403,925156509.8832096,-583271966.6127088,920997906.6424319,-93158966.22443067,-429763057.23179114,-29512559.64289251,177076735.78912342,35910551.5805997,184991704.66608658,430908716.9593411,114756904.67842568,85165278.93960534,259589755.54096368,237584745.23558602,97296893.07115343,200233532.32665145,-51945925.82557472,243657669.58224437,99463355.4398462,430113821.454379,523929834.68265045,268204614.1732992,-194616075.02021086,352490799.11906046,282182316.7744888,187169121.69375193,184704780.87617758,254430589.1125044,236887348.0440857,205783172.1146885,169884715.35422406,184718763.26383844,149744951.08405247,160695994.07462263,179344043.0269192,162720567.50211874,155260845.70874768,154165390.8281546,172816158.5074153,188856509.6678055,172905679.1525252,136579402.58638316,145865185.0458569,150722974.67231286,151151007.67060873,132186721.20651041,48709616.98813292,452776828.0785539,73423553.23989591,505987984.19079036,-241629148.82447642,-19975121.976814285,84400901.99015097,317121923.30972016,99821392.37457117,270454559.3926027,-14871519.832593625,130530597.2195881,134436922.5261971,64494178.10284794,185749724.9192701,103224293.93543273,124047029.48279187,153681659.13064063,115456619.82617289,-68581142.50939855,38706161.34271181,103009792.57087973,-19092133.789970156,518124.1128622517,-221828043.53110346,-208087176.95071602,52570241.67208567,-26998115.406908702,-348692640.7520004,-416325478.69721395
578667330.767108,-209561696.3097096,559506664.1080483,91473191.66822384,-583032173.6647465,1336925480.2810907,-559134124.5123324,285428375.4998338,397399722.0791442,-711457720.8688297,91677383.93401743,166192336.0571013,-31751726.158151124,62063908.04052459,542929668.586713,87989577.00475779,25877080.050384067,294487838.10285515,24406526.537362915,203253656.66784546,176910767.5899237,53794554.23930428,480298834.0354287,141709640.85611784,335013453.23377484,495612372.17236036,-56734561.8212479,157302795.77858683,152733149.3946801,256796531.86695674,213282223.21934128,193515115.69750246,246913808.70551616,228032911.54385325,171964992.92301145,197163786.30203015,170155918.58093366,169891306.32470527,172234310.50909483,140393749.95103887,145869376.33631355,139478572.20214465,145728576.81227714,135338781.37938175,124580308.17298865,162920804.73552087,155973397.29121277,118044161.13959515,134104536.50330839,154097926.22592783,133488468.91471227,42434238.300795905,115351526.37359422,201504473.86235195,-291846434.4514832,593772059.7527494,173581719.42380175,187640164.05756965,-22058876.306089837,91301773.29923728,218911831.1802264,323781165.0248659,44297767.281485476,325285515.15017813,69311165.85295452,148386342.15182933,133678289.07908016,150580177.04215384,75366149.59839776,179746267.949492,211111020.29405347,51788771.75586534,-24007394.014004707,57464755.596950956,180173618.7754524,-119009774.17687473,-336235908.0361949,94964333.96173611,-226751071.5526241,240499705.4530771,-228962924.69539395
440723825.66755456,-504608379.68941253,567493137.9400692,296367239.3683619,-526461671.6880785,1163003306.860755,-462057507.10390913,-212032518.23834845,713897628.4896036,-850375712.2330042,112822359.34473847,165279169.06169772,-79970068.12256324,70316380.89333367,419881195.67736995,86960189.76943693,11091911.712465748,225536274.18218273,-33335478.706291955,294939043.6827716,134167500.85469764,187749639.2340478,378439432.1951563,31153858.30189407,186190718.87447295,450161127.58022964,-52448515.25725522,397964588.657523,36531864.72581861,217098001.5891213,186675758.7160262,167650670.41247043,238254864.6590879,240720398.63635254,191716385.08877367,153614966.78638583,168184627.68526804,148820311.5814861,157696302.2026599,155820359.68295932,145966342.14466605,150699662.94356716,134252177.13083467,74774303.88452418,110471565.6260377,119844935.941861,135928901.6781447,120218742.30774748,131018110.65481351,135456229.23976398,116733817.55251965,336049821.9927306,-134394514.927592,70183345.03813675,140753549.90433976,347933088.0358673,401884617.8833397,210366384.44680482,75404962.01884253,296303444.51544285,4306553.243486272,313184609.74896514,225189170.64904946,155037319.52515933,262873280.8934323,78257912.58112887,232157950.86930445,58801053.89936064,188167169.84527862,69353708.50811146,317566134.787839,61603141.45426048,-91958270.6132306,80425310.0384497,49627946.11079474,117808436.56469259,-153017379.97687575,-104860487.72903655,-250202311.16127598,241192734.86409143,-41799880.86908475
406154867.30042773,-754435606.6858336,608650549.1910162,133347094.02993266,-410639034.9712703,333055884.05041707,199605567.01999256,-454721906.25875306,751646322.1003779,-889791586.3659335,154211879.6539713,58116639.48292952,-10094039.27559254,93123614.40810828,343417093.2307116,147738506.80934966,-17519355.54744957,143521035.26223043,11418872.218846558,194169374.74925718,37979940.63610475,93009662.46714206,24803186.685091414,76997324.78926778,161209747.54806718,365062478.66366845,152770120.9686559,304489252.56564885,19629298.16547734,228686474.6729856,181323610.05310923,126347027.81023929,171534580.63698182,195063786.3505554,202067665.1102399,164930991.50931957,170846124.11142722,141254244.26266384,142720246.06432253,103124620.37264502,111873985.04476556,96060098.59388639,91187581.45051955,116495863.88197342,131264399.10582031,146110641.22163117,122793199.6135662,122293588.24926512,116068488.04874402,111880794.9168494,136956698.01216263,-58732716.13089588,365843164.2646429,68128869.48665807,466913665.3928883,-372921856.89817417,211822206.19548073,255385964.0767705,367778976.10824496,109653455.82697162,92025510.45708506,182688202.10049406,241883113.23207688,42809141.05523217,293758095.9225769,65858953.33671238,182034416.5038251,118124519.79303922,179682773.39715332,55599336.96574019,-179456849.35830322,44247226.19187067,60850191.39894535,-19623180.185685277,-360562708.22495294,-40146358.89068578,193054593.69238424,-220339366.60316762,-31558375.371046193,172790599.27343467,-401059199.5778904
398682704.21200913,-716121129.8242673,530313609.6226889,-212731123.0882389,-142985506.3609092,-260918714.16538155,-23660582.391663816,-21333333.210107286,577130842.9658344,-802267771.2884059,225083548.85220072,-35671069.017525025,86120878.82863258,68077126.62236853,334458889.5272555,56076755.774272844,-23099110.45688087,68265610.96222574,159869788.11780816,-29364861.16557174,93330065.338064,-142381430.05326736,236416974.56166258,60166573.67444094,306222035.1295132,289317272.8708998,366125202.251876,-113272100.00708914,99728272.0073273,227330612.1254164,180464313.7751021,143373538.56366333,181990056.18555844,169434570.2983991,164880918.29512897,137821501.7180326,143955808.36458328,101590843.01261635,113428703.7081272,133845886.95374091,104975212.62670591,133812825.74680673,109826857.96677628,77002994.99644552,58375407.46014463,125524730.3992538,118510901.09268184,66241510.63696261,68224564.84690262,151166149.22223026,96115905.07073821,277836402.9195749,29284625.917260278,186870147.94166484,222381604.03008,-264427257.4497989,45511518.25077941,228840394.03571898,385256198.32446325,49435821.51932758,36685269.82360485,118011495.93247846,174309071.68228456,77198457.40219893,182687400.68714362,33845576.4086911,181678073.1181786,166467616.2977919,64149058.731401056,178910803.14423627,-33007031.038994227,70730216.60810968,85386445.07342649,103965762.64408098,-334213854.82272226,-95465041.09052533,212623243.91579455,-166105972.56318974,199751357.9652144,440084696.52840614,-498461729.71933657
173156647.76479477,-122874064.97035618,85738091.93587863,-559164999.0935268,109411718.89171956,603690750.8423939,-1071867669.4655889,1338914276.699426,-360422347.16449696,-457432276.05954474,175188192.6006717,185294346.227722,55684609.28813608,28843487.372218464,248424257.77290034,-32957210.97939159,139120575.36390063,-48142088.16847274,90203781.35544635,-125873356.5572708,140755243.46848983,92867273.91101752,30511819.78626519,-272531474.934654,205063954.71568662,-52403400.01649322,336505773.46121794,-312439613.21971697,314870803.37942016,161682899.0041013,157950149.0893031,205372273.38198596,180935507.6731873,190493407.15789354,160116084.07637197,156416343.27290753,124196166.15258315,133827013.60615717,91049491.74470825,98658697.94960818,84114166.16507696,81634658.5753488,56210775.49851568,100870036.28338403,57436669.39053945,87658918.54183231,74144511.38756005,68350900.79032575,77984459.96274062,50422485.76848628,127428324.72323266,-66987288.8712057,134524412.05482507,38948340.53983405,449190689.8038137,-297315898.435397,65143941.10804974,50089725.824789375,247390050.61710644,76229199.30504204,179839896.69850543,-72407214.43404086,254463297.15217742,-10628057.920599753,213571650.97572747,154739504.01830307,198026561.98659799,115611625.22831106,113670622.86237787,82013914.29806355,208685569.7434666,43677324.244688906,-103301686.88748048,30858373.058469716,-205867204.52548775,107731108.78367588,104360755.83638343,-92491484.69834867,-208274936.78105175,-14119531.285566557,26396621.341254875
362296909.9449502,167021343.1994926,-397354830.6187578,-223464842.86734074,490718155.47778535,530009610.17066723,-676117324.4718028,868465456.4730749,-1379964304.3392255,518678576.9851873,106495233.30311488,174071079.0785567,15200240.959449438,-168508703.49745256,66949916.38270791,52828607.481588095,177897165.1893354,-26131854.226049833,204800314.7771483,-189732650.29754195,23625686.83817536,69551614.10365558,56635064.13710566,118215954.53506127,183223143.89945993,-190417064.19953793,-207200325.59327632,-46696327.72500679,458374147.92313236,127819316.40484597,159556770.47905606,151631717.37305218,173418001.07073793,137128880.91683862,143504286.65455145,132022943.01624754,113312755.55817212,134392467.41121307,76872939.212786,90025082.29789656,73037187.0475942,90173233.27521333,84927683.68924963,68710376.66837128,38216566.954848476,70869501.8136677,56802124.07286141,75900257.42137854,89991700.44055106,97148522.49774626,-27754685.678143848,363213829.714866,46592264.77316082,204179111.42432353,207732964.1513168,-284584022.28038836,-32093701.28325631,144624203.2169032,319136546.46657914,113910780.14389473,150655141.93224326,111648469.69157684,158207182.33011115,32918196.89045674,220969672.16225943,37539725.19379062,53656195.18328595,75698505.72369227,140490998.27508086,185184868.164001,-114014369.35409033,-86401511.50284477,53410175.32931082,-134074810.1013863,-459458274.03704864,116290395.11212698,111868328.83074546,-197763889.61855847,-317815264.0905684,-171784640.02306518,-121043666.32699265
